,press,title,date,emotion
22,매일경제,매달 2000억개 마스크·장갑 폐기…전세계 `P의 역습` 현실로,20201005,0
1,동아일보,4월 무역수지 또 적자… 고유가 -고환율에 ‘만성적자’ 경고등,20220502,0
16,한겨레신문, 국민생명 볼모로 한 ‘마스크 매점매석’ 사라져야,20200201,0
95,경향신문,동남아 축구에 ‘막히고·뚫리고’…굴욕의 K리그,20220419,0
199,한겨레신문,"“누리호, 단순 부품 문제인지 아직 가늠안돼”…향후 일정 안갯속",20220616,0
165,동아일보,중앙분리대 들이받은 차량… 운전자 구조,20210504,0
499,경향신문,"노조 대화는 불통, 집회 틀어막는 정부…“MB 때와 판박이”",20220611,0
219,한국경제,"""경기회복 늦어진다""…달러 가치 추락",20200729,0
176,매일경제, 그린뉴딜 띄운 정부…자율주행·수소차에 `눈길`,20201016,2
223,한국경제,박태환·박성현…스포츠 스타가 '핏어스' 운동코치,20220112,2
96,동아일보,"벼랑 끝 위기의 지방대, 각자도생 나선다",20210302,2
141,동아일보,허리 아프다고 허리띠 졸라매지 마세요,20220223,2
366,경향신문,"“암살 공격받아”, “건강 좋지 않아” 설설 끓는 푸틴",20220525,0
357,동아일보,‘투명인간’ 하은이 숨지게 한 친부 검거,20210604,0
57,동아일보,배우 김서형 “재벌가 맏며느리 넘어 성소수자 멜로… 오랜 갈증 털어냈다”,20210701,2
49,동아일보,창업교육 늘고 기술연구 ‘활기’… 양극화 해소는 과제,20220505,1
46,매일경제,"""기본소득 대신 청년에 월100만원 지급""…학계서 제안",20220203,2
241,매일경제,자영업자 일단 한숨 돌렸다…정치권 등쌀에 '코로나 대출' 상환 또 연장,20220223,1
157,조선일보,"文 ""평등경제"" 외친 날, 기업규제법 쏟아낸 정부",20200611,2
294,동아일보,"미얀마 군부, 외신과 인터뷰한 시민도 구금",20210405,0
170,동아일보,오세훈號 ‘서울 10년 청사진’ 구상 착수,20210504,2
25,한국경제,"PB 10명 중 7명 ""해외주식 유망""",20200810,2
53,한국경제,목돈마련·장기근속 독려…청년공제 올 7만명 지원,20220103,2
41,동아일보,바리스타로봇-안내로봇 “LG베스트샵 취직했어요”,20210301,2
229,동아일보,"軍 ‘SLBM, 수중 바지선 시험발사’ 성공",20210705,1
82,한국경제,국민 10명 중 7명 게임 즐긴다…코로나 여파에 이용시간↑,20200811,2
350,매일경제,구원투수로 나선 연기금 하루새 974억 순매수…어떤 종목 담았나,20220428,1
158,동아일보,"서울-인천-경기, 거리두기 격상 자체적 검토",20201114,0
112,조선일보,아베마스크 쓰고 '에취~' 비말 100% 새어나온다,20200605,0
261,매일경제,"'0.5%P 인상' 빅스텝 기운 파월...""올것이 왔다"" 증시 환율 출렁",20220423,0
213,한국경제,"1억 있으면 어디에 투자할까요?…""주식 비중 60% 이상으로 늘리고 金도 사라""",20200729,2
23,조선일보,"독일, 對러 강경론으로 급선회… 푸틴제재 선봉 섰다",20220301,0
257,동아일보,김오수 “조직 안정 최우선”… 檢내부 “방탄총장 아닌걸 증명해야”,20210505,2
266,경향신문,“5·18 비극 만든 책임자들도 용서 구하라”,20220520,0
205,경향신문,"여당의 단독 과반, 민심은 국정 안정을 택했다",20200416,2
99,동아일보,미술 직거래시장 ‘강진아트페어’ 5일부터 강진군아트홀에서 개최,20210302,2
536,경향신문,계파갈등 경고장부터 날린 우상호 비대위원장,20220613,2
208,한겨레신문,"“‘5G 불통’ KT, 이탈 고객 막으려 ‘32만원 보상’ 제안”",20200115,2
161,동아일보,병역거부자 대체복무 심사 첫 탈락… 디지털 성범죄 전력 확인,20210504,1
428,매일경제,PGA 비판·욕설' 미컬슨…최대 500억 손해 위기,20220228,0
18,경향신문,공급망 위기에 수출기업 85.5% 피해…4곳 중 1곳 “대응책 없다”,20220503,0
95,경향신문,‘여권 잠룡’ 증명한 안철수…당내 기반 넓힐 ‘첫발’,20220602,2
206,한국경제,인천공항 하늘길 26개월 만에 다 열린다…2배 뛴 항공권 싸질까,20220604,1
304,매일경제,임직원 걷기로 1000만원 모금…우리카드 전동휠체어 4대기부,20200930,1
127,동아일보,"공수처-檢,‘조희연 사건’ 놓고 권한 갈등… “엉성한 법 때문”",20210804,0
317,경향신문,"다 있는 당신, 목표 혈압 낮추세요",20220521,2
167,매일경제,하루 확진자 4000명 쏟아지자…이스라엘 다시 전국 봉쇄,20200915,0
521,동아일보,장밋빛 평가와 對北 구애… 현실 냉정히 보고 국정기조 바꿔야,20200108,2
72,경향신문,"루브르 문 닫고 미슐랭가이드 연기…코로나19 유럽 확산, 독·프 확진자 급증",20200303,0
96,동아일보,"현대차-기아, 2024년 포터-봉고 경유차 생산 중단한다",20210702,2
315,매일경제,작년 기술창업 23만개 최대,20220224,1
26,한국경제,"""마스크 벗고 화장한다""…울타뷰티, 포스트 코로나 '톱픽'",20220101,1
45,매일경제,"우리금융, 빅데이터 접목 AI 역량 검사로…디지털 맞춤인재 확보 `잰걸음`",20201005,2
172,동아일보,빅뱅 대성 소유 건물서 불법유흥업 56명 기소의견 송치… 대성은 무혐의,20200103,2
238,한국경제,"""조기상환 언제쯤…"" 속타는 ELS 투자자",20220112,0
107,동아일보,"박지원 “한미훈련 연기를”… 野 “국정원, 김여정 하명기관 전락”",20210804,0
231,한겨레신문,"접종 70일 지난 고교생 아들의 죽음, 물을 곳도 답하는 곳도 없었다",20220620,0
77,매일경제," ""학자금대출 연체 2783억…5년새 2배↑""",20201007,0
281,동아일보,"KT&G복지재단, 저소득층에 난방비 지원",20201127,1
211,매일경제,팬데믹에도 계속된 '30년 연극 후원'…무대 살리는 힘이죠,20220406,1
253,매일경제,10개월연속 줄어든 인구…올들어 1만3000명 감소,20201029,0
452,경향신문,“매월 250만원…안전운임제로 그나마 사람답게 살 수 있어”,20220610,0
259,동아일보,“여름철 대표과일 수박이 왔어요”,20210603,2
164,동아일보,겉으론 “혁파” 외치면서 ‘꼼수 규제’ 양산한 文정부,20220224,0
183,동아일보,"日, 도쿄 등 10곳 ‘긴급사태’ 한 달 연장",20210203,0
3,한겨레신문,김명수 대법원장 신년사 “좋은 재판으로 기대에 보답”,20200101,2
20,조선일보,"삼성, 노트북에도 ‘갤럭시 DNA’",20220301,2
239,경향신문,윤 대통령 “오월정신이 국민 통합의 주춧돌”,20220519,1
234,한국경제,"아모레퍼시픽, 23억원 화장품 기부",20220604,1
122,매일경제," 노후지킴이 나선 보험사…도심속 요양원, 믿을수있어 든든합니다",20220404,1
590,경향신문,"2차 발사 D-1…날씨가 최종 변수 누리호, 날아오를까",20220614,2
276,경향신문,"기업 경기 호조·고용 회복에…올 1분기 국세, 22조 더 걷혀",20220520,1
55,동아일보,“설 선물 마련해야죠” 농-특산물 박람회 북적,20210201,2
264,동아일보,"黨-靑 대신 총대 멘 丁총리 “윤석열, 정치인 같아… 자중해야”",20210304,2
249,경향신문,세계 정상·배우자들도 코로나19 위험에 노출 ‘비상’,20200316,0
67,동아일보,“자가격리 안끝난 밀접 접촉자들과 같은 방 쓰다 확진”,20201230,0
120,경향신문,코로나19 장기화가 바꿔 놓은 금융권 일상…비대면 화상회의에 점심은 ‘홀로’,20200406,2
224,매일경제,中 5중전회 개막…5년간 성장목표 5%대로 낮출듯,20201027,0
32,경향신문,왼발 원더골…“원더풀 쏘니”,20220503,1
15,매일경제,코로나 확진 하루 1만8343명…2만명 육박,20220202,0
16,동아일보,“어제 DC 오늘 NY”… SNS에 동선 노출한 국정원 수장 박지원,20210601,2
24,조선일보,美배우들의 선택은 ‘오겜’… 비영어권 드라마 최초 3관왕,20220301,1
29,한국경제,"퀄컴, ARM 공동인수 검토…인텔·SK하이닉스와 손 잡나",20220601,2
11,동아일보,"내퍼 “美 대북접근법, 한일협력이 중심”",20210201,2
148,동아일보,온통 ‘모래바람’… 카타르 가는 길 깜깜하다,20210702,0
228,동아일보,"서울 한강이남 11개구 아파트, 전세 중위가격 7억 처음 넘어",20210303,0
210,한겨레신문, ‘총선’ 이유로 집값 안정대책 미루자는 민주당,20200218,0
7,경향신문,‘박빙’ 충청권 “한 표가 절실”…협치 카드·철야 유세 총동원,20220601,2
368,한국경제,"車·유통 멈춰 세운 화물연대…""1주일 내 국가물류 마비시키겠다""",20220609,0
192,동아일보,김양임 별세·최천옥 한림제약 상무 모친상 外,20210402,0
53,동아일보,"‘뜀틀 황제’로 날다… 신재환, 양학선 이어 한국체조 두번째 金",20210803,1
307,한국경제,기준금리 올리자 곧바로 반영…매력 커진 은행 예금·적금,20220607,1
46,매일경제,인도 2분기 23.9% 역성장…모디노믹스 `휘청`,20200902,0
84,경향신문,피자·짜장면·치킨 가격 또 올랐다,20220506,0
105,경향신문,"인천 옹진군수 유력 문경복, ‘백령도 전성시대’ 끝낸 영흥도 출신",20220602,2
415,동아일보,안치홍 부산행… ‘2+2년 56억’ 윈윈 계약,20200107,2
277,동아일보,변이 바이러스 1주새 41명 감염… 당국 “4차 유행의 갈림길”,20210405,0
14,동아일보,"“ 5월은 푸르구나∼” 대구-경북, 어린이날 100주년 이벤트 풍성",20220503,1
59,조선일보,"전기차 리스·렌트 200배로 증가, 그 뒤엔 MZ세대 있었군요",20220311,1
245,동아일보,"“어버이날 선호 1위 선물은 현금”… 티몬, 고객 700명 대상 설문조사",20210504,2
310,매일경제,"尹친서 받은 기시다 총리...""한일관계 개선 어느 때보다 절실""",20220427,1
374,매일경제,"韓나프타 수입, 러시아産 최대…유화업계 물량확보 초비상",20220226,0
297,매일경제,한국조선해양 영업익 407억…전년비 34%↑,20201031,1
107,한국경제,어느새…강북 84㎡도 20억,20200722,2
83,경향신문,"제주도청, 20년 만에 민주당 깃발",20220602,2
279,한국경제,"""무조건 사자""…전국 미분양 급감",20200731,2
11,동아일보,"文대통령, 秋임명 속도전… 1일까지 청문보고서 재송부 요청",20200101,2
8,한국경제,"伊·스페인도 경고음…""다시 봉쇄해야""",20200801,0
260,경향신문,민주당 혁신비대위 최대 숙제는 ‘계파 갈등’ 조정,20220607,2
292,한겨레신문,"유엔, 아프간 지진…“사상자 더 많아, 잔해 깔린 사람 꺼낼 장비도 없어”",20220624,0
137,매일경제,비트코인 90% 채굴…200만개도 안남았다,20220405,2
148,경향신문,단체장 0명·광역의원 2명·기초의원 7명 ‘최악 성적표’…정의당 지도부 총사퇴 “바닥부터 다시”,20220603,2
378,경향신문,"30년 상환 주담대 4억8000만원, 연 원리금 부담 83만원 늘어난다",20220527,0
193,한국경제,공수처 출범 1년 넘었는데…구속기간 규정조차 없어,20220603,0
26,동아일보,"민노총, 1일 여의도 57곳서 ‘쪼개기 집회’",20210501,2
309,동아일보,"34세 감독, 대한항공 배구 사령탑에 틸리카이넨, 역대 최연소 기록",20210505,2
140,동아일보,"日-獨, 남중국해 中견제 협공… 미사일부대 배치하고 군함 파견",20210804,0
246,동아일보,‘호불호’ 갈리는 ‘극단의 입맛’까지 겨냥,20210504,2
78,매일경제," ""군대 안가려 살 빼고 정신질환 위장""",20201007,0
203,매일경제,"LG에너지솔루션, 3년내 배터리 생산 2.2배로…유럽 신공장 가능성",20200918,1
389,동아일보,수상거부 논란에… 이상문학상 발표 전격 취소,20200107,2
402,매일경제, 반도체 산업 힘싣는 尹,20220430,1
93,한국경제,방위비 협상 꼬이자…또 터진 주한미군 감축설,20200720,0
253,동아일보,전국한우협회장 김삼주 후보 당선,20210303,1
560,경향신문,"가상·증강 융합, 극강의 경험 확장…‘혼합현실’ 경쟁, 불붙었다",20220613,1
64,경향신문,용역 앞세운 욕설·폭력 철거…‘법 사각’에 인권침해 되풀이,20200303,0
21,동아일보,김종인 “서울시장 선거 집값-세금 최대이슈”,20201103,2
360,동아일보,"주한미군 보유한 ‘킬러 드론’, 北 지휘부시설 1m오차로 타격 가능",20200107,2
79,매일경제, 수출호조에도 사상최대 무역적자 대외요인에 취약한 한국경제,20220203,0
438,한국경제,"유럽, 11년 만에 금리 인상…""7월 이어 9월에 또 올린다""",20220610,0
69,동아일보,치과의사가 ‘인천 소년병 6·25 참전기’ 발간,20220211,2
506,동아일보,‘안치홍 효과’… 김선빈 주가가 뛴다,20200108,2
189,동아일보,故 정상영 KCC 명예회장 유산 1500억 사회환원,20210602,1
351,매일경제,"LX홀딩스, 외인 매도 폭탄에 1년새 60% 뚝",20220428,0
28,동아일보,시진핑 “회색코뿔소 - 블랙스완에 대비하라” 黨에 지시,20210201,2
4,한국경제,441조 주무르는 자치단체장에 '우리동네 경제' 달렸다,20220601,2
127,매일경제,금호석유 코로나 덕에 `씽씽`,20201012,1
34,한국경제,정유마진 회복세…정유 4사 하반기 흑자 기대,20200810,2
302,한겨레신문," 피해 최소화, 중증환자 분류·병상 협력에 달렸다",20200229,2
431,한국경제,말 많은 중대재해법 27일부터 시행,20220127,2
3,동아일보,1일 102주년 3·1절… 태극기 앞에서 밝게 웃는 아이들,20210301,1
118,동아일보,"53년된 헬기, 자재 운반중 추락… 3명 사상",20220517,0
49,경향신문,"민주당 “윤석열·한동훈 제대로 조사 않고 무혐의”, 국민의힘 “사필귀정…김웅 검찰 이첩은 표적수사”",20220505,2
101,매일경제,"美 특수부대, 시리아서 IS 수괴 사살",20220204,1
34,동아일보,브렉시트 이끈 英총리… 부친은 佛시민권 신청,20210101,2
28,동아일보,삼성 준법감시위 “준법경영 파수꾼 역할 새해에도 계속”,20210101,2
230,한국경제,회사채 매입 '지원 사격' 시동 건 SPV,20200729,2
249,경향신문,“결과 기다리다 사망”…일 코로나 검사 ‘과부하’,20200422,0
287,동아일보,中 ‘알몸 김치’ 파문에도… 음식점 67.8% “국산으로 안바꿔”,20210705,0
200,경향신문,무급휴직·권고사직 강요…‘코로나 갑질’에 우는 특수고용노동자 ,20200309,0
205,동아일보,“한국작가 해외에 알리려면 자료 연구부터 선행돼야”,20200103,2
2,동아일보,"적자 허덕이던 떡집, 은행원들 컨설팅 받고 온라인 판로 뚫었다",20210401,2
101,동아일보,바이든 ‘트럼프와 반대로’ ABT… 기후-경제-인종정책 리셋,20201110,2
75,동아일보,명품 플랫폼 반품 기준 제각각… 소비자 피해 급증,20220511,0
28,경향신문,‘원숭이두창’ 5월 31개국서 발생…질병청 ‘법정감염병 지정’ 추진,20220601,0
26,매일경제,괌 사정권' 위협받자 움직인 美,20220203,2
215,한겨레신문,미 “우크라전은 1차대전 같은 소모전”…군사원조 10억달러 추가,20220617,0
203,동아일보,“‘한강에서 썰매타기’ 앞으로는 불가능해질 것”,20200103,0
133,경향신문,고용유지 정책에서 소외된 노동자 ‘850만명’,20200408,0
245,매일경제,情 하나로…아시아 최고 제과기업 오른 오리온,20220223,1
100,경향신문,"‘울산 첫 진보 교육감’ 노옥희, 재선 유력",20220602,2
10,한국경제,은행 예금금리 사상 첫 0%대로,20200801,0
129,동아일보,"대우건설, 대구 ‘용계역 푸르지오 아츠베르’ 분양",20210601,2
35,매일경제,"`다이너마이트` 터트린 BTS, 빌보드 또 점령했다",20200902,1
87,경향신문,"“아동학대·성폭력 반복, 충북희망원 폐쇄하라”",20200304,0
223,동아일보,코로나 확진-자가격리자도 올해 변호사시험 볼수있다,20210105,2
338,한국경제,경주·의성·장수에 '어르신 맞춤형' 임대 주택,20220608,2
354,경향신문,"시중 뭉칫돈, 증시 탈출해 예·적금으로…은행이 마냥 못 웃는 이유",20220608,0
320,매일경제,韓 자원빈국 아냐…리튬·희토류 자립 이끌것,20220427,1
65,동아일보,"美서 다시 퍼지는 ‘코로나, 中 우한연구소 유출설’",20210601,0
169,매일경제,"정부·현대차, 3년내 수소충전소 35개 세운다",20201016,2
9,동아일보,"현대일렉트릭, 지난달 5000억 수주… 월간 최대",20220502,1
202,동아일보,화마가 삼킨 호주… 호숫가로 피한 사람들,20200103,0
283,한국경제,"윤석열, 20대·충청·자영업 지지율 '역전'…이재명, 3040·화이트칼라 '견고'",20220124,2
8,동아일보,"해리스 美부통령, 8월 한일 방문계획 취소",20210802,0
25,한국경제,코스닥 2분기 실적 '희비' 예고,20200716,2
440,한국경제,주택전망지수 5개월 새 29P↓…집값 하락 본격화되나,20220127,0
210,한국경제,'先취업 後진학' 한국폴리텍대 관심 집중,20220604,1
294,동아일보,"김장모임 64명, 국악동호회 117명… 전국 곳곳 일상속 ‘n차 감염’",20201130,0
4,동아일보,정부 “美 주도 반도체 공급망 재편 동참”… 21일 한미정상회담,20210501,1
110,동아일보,"한진重, 최첨단 해양 물리탐사연구선 수주",20210202,2
604,동아일보,손흥민 이적료 1032억… 유럽리그 랭킹 54위,20200109,2
181,동아일보,"프로농구 모비스 슈터 전준범, KCC로 이적",20210602,2
271,동아일보,차규근 “김학의 출금때 이광철이 전화… ‘이규원 연락 갈 것’ 말해”,20210405,2
133,동아일보,탑골공원 무료급식 기다리는 어르신들,20210804,2
273,동아일보,권성수 씨 별세·도균 부친상,20210105,0
171,동아일보,"작년 수입차 3대중 1대, 30대가 샀다",20210104,2
37,매일경제,"""용산재건축 호가 2억씩 올랐다""…대통령 집무실 효과 뜨겁네",20220401,1
380,한국경제,오미크론 대유행…하루 확진자 사상 첫 1만명대로,20220126,0
170,동아일보,"LX인터내셔널, 부산에 물류센터 운영",20220224,2
200,동아일보,"서울 아파트값 상승폭, 5년 연속 6월 이후 더 커졌다",20210602,0
85,한겨레신문,"한·미 외교차관, “북 7차 핵실험 강행 때 신속·단호한 대응”",20220608,1
207,한국경제,돼지고기 20%·경유 45%↑…금리 올리고 유류세 낮춰도 '고공행진',20220604,0
39,동아일보,"플레이모빌, 미술관에 가다",20210601,2
257,동아일보,"“백신접종후 먹는 해열제, 타이레놀 말고도 많아요”",20210603,2
258,동아일보,아스트라 접종한 2명 사망… 당국 “원인 조사”,20210304,0
520,한국경제,바닥 뚫린 비트코인…2만3천달러대로 추락,20220614,0
261,한겨레신문,누리호 발사 성공…세계 7번째 우주강국 입증,20220622,1
17,동아일보,‘변창흠표’ 공공개발 후보지 21곳 발표… 주민 호응이 관건,20210401,2
94,매일경제,"""한국판 뉴딜은 고용 죽이는 정책""",20201009,0
310,경향신문,인사정보단 이성도 ‘민간인 사찰 연루’ 수사받아,20220608,2
632,동아일보,치매노인 지원 요청에… “재산 있는 분 도운 전례 없다” 복지부동,20200110,2
22,동아일보,P4G 서울회의 개막 영상에 평양사진… 靑 “외주제작사 실수” 野 “외교 망신”,20210601,0
197,동아일보,"보훈처장 “김원웅의 美점령군 발언, 조치하겠다”",20210703,0
561,동아일보,폼페이오 “北 비핵화 협상 여전히 희망적”,20200109,1
66,매일경제,최대 수출 찍고도 무역 적자…에너지·원자재값 폭등 여파,20220402,0
301,조선일보,확진 20代가 최다… 男보다 女가 더 잘 걸려,20200630,0
3,경향신문,2주 여유? 이미 5주 ‘학습공백’…속 타들어가는 고3 수험생,20200401,0
174,경향신문,"기술과 예술의 결합…LG그룹, 글로벌 구겐하임 미술관 후원",20220603,1
180,동아일보,강원 주말에만 39명 확진… “철원 등 영서 거리두기 상향 검토”,20201117,0
58,동아일보,“분상제 본격실시 4월이후가 변곡점”,20200101,2
332,매일경제,10년만에 3%대 물가전망 낸 한은…원자재값 상승에 전쟁 겹쳐,20220225,0
25,경향신문,기아 K8 ‘더 고급스럽게’,20220503,1
88,한국경제,상장폐지 면해도 장기간 거래정지 불가피,20220104,0
94,한국경제,한국 최대 부동산 축제…2020 집코노미 박람회,20200814,2
161,경향신문,고은 시인 떠난 ‘문화향수의집’ 어쩌나,20200306,2
366,한국경제,소비 줄고 투자 꺾인 탓에…1분기 성장 0.7%→0.6%로,20220609,0
231,한국경제,서울·경기 빌라도 '들썩'…거래 12년 만에 최대,20200729,2
431,매일경제," 코로나 위기, 인생 대전환의 기회",20220430,1
627,경향신문,‘밥상물가 내리자’ 식품·외식업계에 지원 요청한 정부,20220614,1
272,동아일보,"한국계 포함 美연구진, 코로나 신속 분석법 개발",20210705,1
183,한국경제,삼성전자에 무슨 일이…반도체 임원 20여명 교체,20220603,0
227,매일경제,"엠디엠운용, 사명 교체하고 ESG 투자 첫발",20220222,1
138,매일경제,美 휴일 유흥가·콘서트장서 총기 난사 사건…7명 사망,20220405,0
156,동아일보,"中외교부, 北에 “도발 말라” 이례적 경고",20200103,0
42,조선일보,온라인 수업 결국… 인하대 의대 집단 커닝,20200602,0
84,동아일보,모더나 CEO “코로나 팬데믹 막바지 이르러”,20220218,1
247,동아일보,"안유수 이사장, 쌀 5810포 기부",20210203,1
124,매일경제,백화점·아웃렛 연휴세일 짭짤했다,20201012,1
171,한겨레신문,‘생명존중을 위한 7개 종교 연합포럼’ 열린다,20220614,2
231,동아일보,中서 美직행 화물기 모자라… 한국서 ‘환승 배송’,20210504,2
196,동아일보,“공주보 해체는 주민여론 무시한 정치적 결정”,20210203,0
38,한겨레신문,"히딩크 “손흥민이 있었다면, 20년 전 월드컵 결승 진출했을 것”",20220603,2
344,동아일보,"이준석, 대구서 “박근혜 탄핵은 정당”… 나경원 “박정희 그리워” 주호영 “TK 힘 모아야”",20210604,2
170,동아일보,"檢내부 “통제안받는 중수청, 일제 고등경찰 연상” 반발 확산",20210303,0
192,경향신문,"IMF, 올해 세계 경제 성장률 전망 ‘-3%’로 확 내렸다",20200415,0
131,매일경제,취임초 선심 쓰다 불황의 늪…'새정부 징크스' 이번엔 다를까,20220405,0
19,경향신문,경찰 수사 압박에…‘박사방’ 유료회원 3명 자수,20200401,1
348,매일경제,저커버그 한마디에…메타버스 '뚝딱',20220225,2
33,조선일보," 美 수출 통제 면제에서 빠진 한국, 이러다 ‘껍데기 동맹’ 된다",20220301,0
235,동아일보,"공수처, ‘김학의 수사방해’ 검사 3명 입건… 檢과 중복수사",20210705,2
47,조선일보,서울외곽순환선 '수도권 제1순환선'으로 이름 바뀐다,20200602,2
206,한국경제,구광모 LG 회장 '조용한 선행'…국제백신연구소에 10억 기탁,20200728,1
190,동아일보,"김진욱 “공소시효 임박한 사건, 검찰로 이첩했다”",20210203,2
165,조선일보,"아산사회복지재단, 취약 계층에 의료비·생계비 65억원 지원",20200611,1
27,경향신문,이 와중에…마스크 밀반출·매점매석·사기,20200302,0
14,동아일보,‘김학의 불법출금 수사 지휘’ 오인서 수원고검장 사의,20210601,0
48,동아일보,"노조 만난 정의선 “산업 격변 시대, 노사 합심해야”",20201104,2
6,동아일보,"북적이는 공항, 한산한 백신접종센터",20210501,1
80,경향신문,"첫 ‘4선 서울시장’ 날개 단 오세훈, 차기 대선 향해 앞으로",20220602,2
87,동아일보,"“램지어, 게임이론으로 위안부피해자 왜곡 말라”",20210302,2
130,동아일보,상하이發 부품쇼크 50일 넘어… 韓기업 피해 눈덩이,20220518,0
42,한겨레신문,차별에 대한 차별적 시선,20220603,0
649,동아일보,"대법, ‘서지현 인사보복 혐의’ 안태근 무죄취지 파기환송",20200110,2
259,동아일보,與이원욱 “이재용 사면 필요성 강해… 정부 적극 고민을”,20210505,2
90,한국경제,'尹風'이 이끈 승리…파격 행보·메시지에 중도층 표심 움직였다,20220602,1
305,동아일보,‘청색 LED로 노벨상’ 아카사키 교수 별세,20210405,0
211,한국경제,"""전세계 유동성 넘쳐, 주가 더 오를 것…BBIG 재상승 기대""",20200729,1
347,동아일보,이용구 “택시기사에게 1000만원 합의금 공수처장 후보로 거론되던 때라 드린 것”,20210604,2
102,매일경제,긴축 속도내는 英…기준금리 0.25%P 또 인상,20220204,0
272,한겨레신문,“낡은 정치 바이러스 잡겠다”는 안철수 앞의 세 갈래 길,20200117,2
194,동아일보,‘입춘 폭설’… 중부 최대 15cm,20210203,2
243,동아일보,제천서 열매 맺은 천혜향,20210105,2
195,동아일보,‘싸이월드’ 이르면 내달 부활… 사진-동영상 복원 가능할듯,20210203,1
45,동아일보,"마다가스카르 초등생들, ‘흥부놀부’ 배운다",20200101,2
19,동아일보,日서도 변이 확진자 나와… 美 “영국發 입국자 전원 검사”,20201226,0
174,한국경제,삼성전자 반도체 파워…年매출 279조 신기록,20220108,1
54,경향신문,알바비 기부한 대학생…자가격리 장애인에 ‘기부 릴레이’도 ,20200303,1
248,동아일보,문재인-김정은 마주앉았던 판문점 ‘도보다리’ 손본다,20210603,1
14,동아일보,"“美 무리한 방위비 압박, 한미동맹 균열 불러 北-中만 이익”",20200101,0
433,한국경제,"반도체 재고 5일로 뚝, 車·TV값 자극…美 ""비정상적 가격 조사""",20220127,0
35,동아일보,"日서 체포된 곤 前닛산회장, 보석중에 레바논 도주",20200101,0
212,동아일보,"MLB, 작년 평균 타율 낮아 더그아웃서 태블릿 다시 허용 포수 사인은 가리고 영상 제공",20210303,2
56,한국경제,언론까지…'홍콩보안법 공포' 현실로,20200811,0
300,한국경제,"퀀타매트릭스 ""패혈증 치료는 시간이 생명…검사시간 10분의 1로 단축""",20200731,2
208,경향신문,‘불타는 밤’ 그리웠던 2030…서울 대학가·이태원 야간 매출 ‘껑충’,20220517,1
494,한국경제, 에너지發 물가상승 대응책 뭘까,20220611,0
601,동아일보,"男배구, 9일 카타르 꺾어야 올림픽 희망",20200109,2
1,동아일보,화이자 백신 6만명분 이달 중순 도입,20210201,2
161,동아일보,"“LH 직원들, 광명시흥 신도시 100억대 투기 의혹”",20210303,0
81,매일경제," 번쩍하는 창의적 제안, 잘 떠오르지 않는다고?…재택근무 때문입니다",20220203,2
205,동아일보,"美민주 강경파, 극부유세 법안 발의… 법학자들 “이중과세 위헌”",20210303,0
110,동아일보,폭우로 생긴 싱크홀에 빠진 주차 차량,20210902,0
497,경향신문,코로나19 검사부터 진료·처방까지 ‘호흡기환자진료센터’에만 가세요,20220611,2
85,경향신문,중국 1분기 성장률 4.8% ‘반짝’…다음 성적표는 ‘캄캄’,20220419,0
55,경향신문,"익명 보장 ‘채팅 앱’, 청소년 노린 성범죄자들의 ‘사냥터’였다 ",20200402,0
317,한국경제,"""586에 막혀 임원 승진 까마득한데""…MZ에도 치이는 40대의 탄식",20220608,0
2,조선일보,앞에선 대화 나서고 뒤에선 암살조 투입,20220301,0
280,동아일보,5월 서울아파트 매수 42%가 젊은층… 패닉바잉 또 고개,20210705,0
248,한겨레신문,홍콩·몽골·대만 ‘닫히는 하늘길’…엎친데 덮친 저비용 항공사들,20200226,0
221,한겨레신문,첫 어린이 확진자 발생…“상태 안정적”,20200220,0
69,동아일보,김영란법 완화에… 설 선물세트 매출 ‘날개’,20210201,1
66,조선일보, 스타트업도 돈줄 말라간다,20200603,0
87,동아일보,"‘백신 자신감’… 美디즈니랜드 412일만에 재개장, 英은 클럽 개방",20210503,1
29,동아일보,"대법 “4·15총선 인천 연수을, 사전투표 조작 없었다”",20210701,2
14,동아일보,김종인 “안철수가 안받을 룰 추진말라” 단일화 놓고 미묘한 변화,20210301,2
404,매일경제,골프팀 구성 쉬워졌네…'골미골미' 앱 등 인기,20220226,1
222,매일경제,中 확진 2만명 넘어…봉쇄조치에도 확산,20220407,0
127,동아일보,전국 9개 단지 4049채 분양… 본보기집 20곳 열어,20210601,2
291,경향신문,1000명 넘는 유럽발 입국 전수검사…시설·인력난에 고군분투 ,20200324,0
10,동아일보,‘나는 국대다’ 김연주 등 4명 선발… 高3은 고배,20210701,2
61,동아일보,"온라인으로, 지역사회로… '거리 두기' 속에서도 마음은 더 가까이",20210701,2
148,동아일보,“中 봉쇄 확대-장기화땐 韓 GDP 최대 0.32%P 감소”,20220519,0
365,한국경제,"IMF 이어 OECD도…""韓 올해 물가 4.8% 뛰고, 성장 2.7% 그칠 것""",20220609,0
9,조선일보,"서방제재에 루블화가치 30% 급락… 러, 기준금리 20%로 2배 올려",20220301,0
411,경향신문,"“원숭이두창, 공기로도 전염 가능성” CDC, 마스크 착용 두고 오락가락",20220609,0
64,동아일보,"코오롱그룹 임직원, 헌혈증 550장 전달",20210201,1
83,동아일보,판 커진 위성인터넷시장… 머스크 “34조원 투자”,20210701,1
38,매일경제,"DL이앤씨, 탄소 포집·저장 해외시장 진출",20220401,1
