,press,title,date,emotion
1700,매일경제,"美, 전략비축유 매일 100만배럴씩 푼다",20220401,1.0
1701,경향신문,사회복무요원들 “우리도 ‘노동자’로 인정해주세요”,20220608,2.0
1702,매일경제, 반도체기판·시멘트株 이어…'쇼티지' 수혜로 뛸 곳 공략,20220401,1.0
1703,동아일보,김선보 별세 外,20210505,0.0
1704,경향신문,추경호 ‘부자 감세’ 만지작…물가만 자극 ‘악수’ 될라,20220607,2.0
1705,동아일보,"김정은, 방역 내세워 대대적 숙청… 軍서열 1위 리병철 해임된듯",20210701,0.0
1706,한겨레신문,국세청 “연구·인력개발비 세액공제 사전심사 실시”,20200114,2.0
1707,동아일보,"인천공항? 대관령? 진짜보다 더 진짜같은, ‘가상 세트장’입니다",20210601,2.0
1708,동아일보,‘학교 자율’로 포장된 교육부 ‘등교 대책’… 새 학기 방역 혼란 우려,20220209,0.0
1709,매일경제,"MS, 클라우드 타고 더 갈것 vs 구글, 하루 7% 올라도 여전히 싸",20220204,2.0
1710,동아일보,"윤석열, 출마 사흘만에 악재…장모 구속에 정치권 요동",20210703,0.0
1711,동아일보,불법집회 주도 혐의 전광훈 목사… 구속영장실질심사 2일로 연기,20200101,0.0
1712,동아일보,현대重-서울대 ‘AI 인재육성’ 양해각서 체결,20210603,2.0
1713,매일경제, 명분만 있고 경쟁력은 없는 공공배달앱 언제까지 고집할건가,20220405,0.0
1714,경향신문,X파일·문심 언급…‘정치인’ 박지원의 귀환,20220613,2.0
1715,한겨레신문,설이란 뭘까…껍데기뿐인 의례가 된 부모님 댁 방문,20200201,2.0
1716,한겨레신문,MS 윈도7 지원 종료…업그레이드·OS교체 서둘러야,20200114,2.0
1717,한겨레신문,‘코로나 사망보험금 드려요’…시민 불안감 파고드는 공포마케팅 ‘눈살’,20200213,0.0
1718,동아일보,"바이든, 아프간 철군 다음날 “이젠 中-러 위협 대처”",20210902,0.0
1719,동아일보,P4G 서울회의에 평양사진 올리고 제작사 탓한 靑·외교부,20210602,0.0
1720,동아일보,거리두기 격상따라 8대 소비쿠폰 지급 중단,20201123,2.0
1721,동아일보,"베이조스, 세계 억만장자 1위… 한국인 1위는 김정주",20210403,2.0
1722,동아일보,수도권 4단계 10월 3일까지 4주 연장 검토,20210902,2.0
1723,한국경제,너도나도 애플 강추…MS·메타 질주는 계속,20220103,1.0
1724,한국경제,"LG 로봇공정' 날개 단 오성전자, 생산성 '껑충'",20200831,1.0
1725,동아일보,치과의사가 ‘인천 소년병 6·25 참전기’ 발간,20220211,2.0
1726,동아일보,"檢, ‘윤석열 장모 의혹’ 경찰에 또 재수사 요청",20210702,0.0
1727,한국경제,韓·美 미사일 지침 개정…고체연료 우주로켓 쏠 수 있다,20200729,2.0
1728,동아일보,"얀센 101만명분, 1일부터 예약 시작…당국 “얀센도 노쇼 백신 접종 준비중”",20210601,2.0
1729,동아일보,"러 “우크라軍, 21일 돈바스 공격할 것”… 美 “침공 정당화 구실”",20220221,0.0
1730,경향신문,"회사 간부도 때에 따라 ‘사용자’로 간주, 부당노동행위 적용",20220606,2.0
1731,동아일보,유통 거인들 오픈마켓 가세… 몸집만큼 리스크 커져,20210402,2.0
1732,매일경제,"고유가 믿고 석유株 끌고갈까, 반등한 친환경株로 갈아탈까",20220211,2.0
1733,동아일보,블링컨 “北비핵화 위해 추가제재도 검토”,20210202,0.0
1734,동아일보,닭고기-과자-햄… 식품물가 줄인상,20210802,0.0
1735,동아일보,"“사람들 삶 바꾼 창업자들, 겉돌면 안돼… 사회와 적극 교류해야”",20210302,2.0
1736,한국경제,또 코인 사고…위메이드 8% 급락,20220129,0.0
1737,동아일보,"“안전한 도시, 시민과 함께…” 지역 맞춤형 치안모델 만든다",20210702,1.0
1738,동아일보,"정은경, 1차접종 차질에 “송구”… 60~64세 AZ 접종 3→2분기 당겨",20210504,0.0
1739,한국경제,한국 출산율 6년째 OECD 꼴찌,20200827,0.0
1740,매일경제,코로나 누적 확진자 300만명 육박,20220228,0.0
1741,경향신문," “북 도발 엄정 대처” 밝힌 윤 대통령, 냉정하고 신중하길",20220607,2.0
1742,한국경제,"""올해도 IPO의 해""…'70조원' LG엔솔 연초부터 출격",20220101,1.0
1743,동아일보,"“현대차 투자한 조지아주, 韓美 경제의 가교”",20220524,1.0
1744,동아일보,"‘DLF-라임’ 직격탄 맞은 사모펀드, 개인판매 5개월 연속 감소… 3조↓",20200102,0.0
1745,경향신문,공정성·객관성의 담보없는 평가와 그에 의한 차별은 폭력이다,20220402,0.0
1746,동아일보,서울대 공대·의대가 손잡았다! 국내 첫 출범 선포식 가져,20210603,1.0
1747,경향신문,‘나 ML 출신’ 자존심만 앞세우면 ‘독’…열린 자세로 배우고 팀에 녹아들어야,20220614,2.0
1748,매일경제,중국 증시 '피의 월요일'…상하이종합지수 3000선 붕괴,20220426,0.0
1749,경향신문,"KT, 누리호 발사 성공 위한 통신·방송 지원",20220613,1.0
1750,동아일보,인도發 변이 바이러스에 해외 법인 ‘비상’,20210602,0.0
1751,한국경제,인천항 신바람…컨테이너 물동량 '사상 최대',20220125,1.0
1752,동아일보,"민노총, “상황 절박” 총리 읍소에도 문전박대… 도심집회 강행",20210703,0.0
1753,동아일보,10월 취업자 42만명 줄어… 실업자는 두달째 100만명 넘겨,20201112,0.0
1754,동아일보,백령공항 건설사업 무산 ‘위기’… 기재부 국가재정평가委 심의 탈락,20201231,0.0
1755,동아일보,"일요일 기준 확진자, 15주만에 3만명 아래로",20220516,1.0
1756,한국경제, 차주들도 비판하는 화물연대의 '묻지마' 파업,20220609,0.0
1757,한겨레신문,7월부터 전기·가스 요금 또 오른다,20220615,0.0
1758,동아일보,美대선 결과에 촉각 세운 외교당국,20201104,2.0
1759,경향신문,노련한 베테랑 ‘맏언니’가 해냈다,20220531,1.0
1760,한겨레신문,"‘저점 통과중’ 세계경제, 중동발 위험에 ‘살얼음판 회복’ 할까",20200108,2.0
1761,경향신문,또 ‘뚜벅이 유세’ 나서는 안철수,20200401,2.0
1762,동아일보,버추얼 치어리딩 대회 초대합니다,20210401,2.0
1763,한국경제,충북 '스마트시티 챌린지' 공모,20200825,2.0
1764,한국경제,부산시 '스마트 경제 체제' 가속도,20200827,1.0
1765,동아일보,대관령 한우 올해 첫 초지 나들이,20210601,1.0
1766,한겨레신문,전세계 42개국 ‘대유행’ 서막…미 정부도 “지역사회 확산 시간문제”,20200227,0.0
1767,매일경제,"소니, 게임사 '번지' 36억달러에 인수…블리자드 인수 MS에 맞불",20220203,2.0
1768,경향신문,교육장관 후보자들 발목 잡는 ‘논문 중복 게재’,20220609,2.0
1769,매일경제,배달음식 주문 하루 평균 802억…2월 온라인쇼핑 1년새 14% 쑥,20220402,1.0
1770,매일경제,LG엔솔 디지털 혁신 엔비디아 출신에 맡겨,20220222,2.0
1771,동아일보,전문가들 “기초학력 높이려면 평가부터 제대로 해야”,20210603,2.0
1772,한겨레신문,교육부 ‘고3 유권자’ 위한 선거법 사례집 제작한다,20200101,1.0
1773,경향신문,꽃과 나무가 숨쉬는 녹색도시 만들기 프로젝트,20200429,1.0
1774,경향신문,"대남 비난 전면에 나선 김여정, 정치적 위상 높아진 듯",20200305,0.0
1775,경향신문,"SK 발목잡은 글로벌 투심 위축…수요예측 기대 이하, 결국 보류",20220507,0.0
1776,한겨레신문,포스코 사내 성폭력…20대 직원 “4명이 3년간 가해” 고소,20220624,0.0
1777,조선일보,"술 취한 부장검사, 심야 길거리서 여성 성추행",20200605,0.0
1778,조선일보," 탈원전 정책 수립 과정… 감사원, 위법성 감사 착수",20200625,2.0
1779,동아일보,화산재 내뿜는 인도네시아 시나붕 화산,20210303,0.0
1780,동아일보,"與 “윤석열 붕괴 직감”… 尹, 장모사건 개입 의혹에 “허위사실” 반박",20210705,2.0
1781,한국경제,카카오 올해 채용 '역대 최대' 개발자 100명 이상 뽑는다,20200825,2.0
1782,한국경제,현대차·LG화학·삼성SDI·SK이노…성장성 높은 대형株 큰 장 선다,20200810,2.0
1783,한겨레신문, “검찰이 앞장서 개혁하라” 촉구한 문 대통령,20200115,2.0
1784,동아일보,靑 “백신 2분기 도입 합의” 라는데… 모더나는 “공급 논의중”,20201231,0.0
1785,동아일보,"‘파오차이’ 표기 편의점 주먹밥, 판매중단",20210603,2.0
1786,한국경제,"신동빈, 故신격호 지분 41.7% 상속…롯데 지배력 강화",20200801,2.0
1787,동아일보,상반기 국내 자동차 판매현황 들여다보니 대형 SUV 인기… 친환경車 가속페달,20210705,2.0
1788,동아일보,글로벌 증시 출렁이자 ‘브라질-에너지-금’ 떠올랐다,20220224,2.0
1789,동아일보,윤석열 측근 전부 쳐냈다… 검찰 고위간부 전격 인사,20200109,2.0
1790,동아일보,부산시 호안도로-해수욕장 7곳 등 31일부터 1일까지 폐쇄,20201228,0.0
1791,매일경제,빅히트 청약에 58조 몰려 역대2위…최종 경쟁률 607대1,20201007,2.0
1792,한국경제,'아저씨 패션' 이미지 못 벗어…'30년 1위' 뺏긴 빈폴의 수모,20220610,0.0
1793,한국경제,"-82%, -47%…더 세진 '내수 쇼크'",20200827,0.0
1794,매일경제,자영업자 일단 한숨 돌렸다…정치권 등쌀에 '코로나 대출' 상환 또 연장,20220223,1.0
1795,한국경제,"지역산업 육성, 대구가 '최우수'",20200729,1.0
1796,매일경제,"文 ""추경, 속도가 생명""…국회에 신속처리 당부",20220204,2.0
1797,동아일보,"바이든 당선 공식 인정… 트럼프, 정권 이양",20201125,2.0
1798,매일경제, '사법시험 부활' 그 끝없는 논쟁,20220203,2.0
1799,경향신문,"‘초선’ 이재명, 90도 고개 숙인 국회 첫 등원",20220608,2.0
1800,한겨레신문,"현대차, 3년만에 미국 시장 판매 반등… “5년 내 100만대 돌파”",20200113,1.0
1801,경향신문, 화물연대 파업에 대화 외면하고 엄정 대응만 외치는 정부,20220610,0.0
1802,한국경제,ACE손해보험 채용형 인턴 선발,20200723,2.0
1803,동아일보,“마스크 써달라” 하자… 카페서 행패 부린 공무원,20201127,0.0
1804,동아일보,"결혼 1주년 앨리 유잉, LPGA ‘매치퀸’ 등극",20210601,1.0
1805,경향신문,‘코로나 라이브’ 운영 대학생 홍준서씨 “사용자에게 도움 되는 서비스 계속 해보고 싶다”,20220601,2.0
1806,동아일보,중요한 건 눈에 보이지 않아,20220225,2.0
1807,매일경제,"공모주펀드 2주새 5천억 증발…""앞으로 더 빠질듯""",20201030,0.0
1808,동아일보,파견-용역업체 직원도 최대 90%까지 인건비 지원받아,20210105,2.0
1809,동아일보,"네이버, 스마트주문 수수료 면제 3월까지 연장",20210104,2.0
1810,한국경제,'先취업 後진학' 한국폴리텍대 관심 집중,20220604,1.0
1811,경향신문,“적당편의·업무해태·탁상행정…이젠 신고하세요”,20220519,2.0
1812,매일경제,정말 다 오르네…4월부터 가스요금 평균 1.8% 인상,20220401,0.0
1813,동아일보,"양제츠 “美, 홍콩-신장 레드라인 넘지 말라”",20210203,0.0
1814,한국경제,유흥주점 등 운영중지…스포츠 무관중 경기로,20200815,0.0
1815,동아일보,“친환경 농산물 소비로 기후변화 늦추고 건강도 챙기세요”,20210602,1.0
1816,경향신문,“김인철 교육부 장관 후보자 임명 반대”,20220419,0.0
1817,동아일보,"경북도, 올해 어르신 예산 확대… 2020억 원 늘려",20210105,2.0
1818,동아일보,귀화 마라토너 오주한 “어머니 위해 뜁니다”,20210402,2.0
1819,동아일보,"‘이재명-윤석열 테마주’, 주가상승률 1, 2위",20210702,2.0
1820,동아일보,유은혜 진영 김현미 박영선 3일 불출마 선언,20200103,2.0
1821,매일경제,AI 반도체 육성…미래 먹거리로 키운다,20201013,2.0
1822,한국경제,"인선이엔티, 침수 피해로 폐기물 처리사업 주목 등",20200810,2.0
1823,동아일보,"‘로또 분양’ 기대감에… 서울 1순위 청약률 평균 71대1, 작년 2배",20201110,2.0
1824,한국경제,강원권 '대륙 철도' 초석 다진다,20220609,1.0
1825,매일경제,"연준 2인자도 ""긴축 더 강하게""…韓국채 3년물 금리 한때 3%대 ",20220407,0.0
1826,조선일보,"""사실관계 소명됐다"" 영장판사 한마디에 삼성·檢 해석 엇갈려",20200610,2.0
1827,한국경제,"주요 상장사 67%, 목표주가 낮아졌다",20220606,0.0
1828,매일경제,되살아나는 中 소비…코로나 이후 첫 플러스,20200916,1.0
1829,동아일보,1인 주택 반값 공급용… 상가-호텔 매입 착수,20210202,2.0
1830,동아일보,"‘포스트 코로나’ 경기회복 기대감… 철강업계, 연이어 가격 올린다",20210101,1.0
1831,한국경제,서울 25개區 권력지형도 재편…12년 '민주당 천하' 끝났다,20220602,0.0
1832,한국경제,"꺾이지 않는 에너지·식료품값…""美 인플레 정점 판단 힘들다""",20220611,0.0
1833,한겨레신문,"‘1초에 HD영화 82편 전송’…삼성, 초고속 D램 세계 첫 출시",20200205,1.0
1834,동아일보,"SK이노 “1%행복기금, 연말까지 163억 쌓일듯”",20200106,2.0
1835,매일경제,사망 최다·출생 최저…더 가팔라진 인구절벽,20220428,0.0
1836,경향신문,코로나19 검사부터 진료·처방까지 ‘호흡기환자진료센터’에만 가세요,20220611,2.0
1837,경향신문,‘코로나 휴업’ 사립유치원 수업료 돌려받는다 ,20200324,1.0
1838,동아일보,"37세 김영환, 늦바람보다 무서운 ‘슛바람’",20210105,2.0
1839,동아일보,문정인 “中-러의 제재완화案이 비핵화 돌파구”,20200108,2.0
1840,매일경제,"日정부, 오염수 정화땐 괜찮다는데…""인체 무해하다는 확증없어""",20201017,0.0
1841,한겨레신문,"정부, ‘이산가족 방북+개별관광’ 추진…북 비자 발급이 관건",20200116,1.0
1842,경향신문, 윤석열 정부의 외교안보 라인과 직면한 도전들,20220610,2.0
1843,동아일보,정부 지원금 풀었지만… 3분기 가계 근로소득 역대 최대폭 감소,20201120,0.0
1844,동아일보,"“한밤 오토바이 소음, 기차 통과 수준이라도 단속 못한다니…”",20210701,0.0
1845,동아일보,"“아듀, 대백”… 대구백화점 본점, 이달말까지 고별전",20210603,2.0
1846,경향신문,"역류성 식도염, 술·기름진 음식 피해야⑧",20220521,2.0
1847,경향신문,40년 주담대 이렇게 잘나갈 줄이야…출시 1년 만에 15% 돌파,20220606,2.0
1848,동아일보,울릉공항 착공…2025년 서울에서 1시간이면 간다,20201116,2.0
1849,한겨레신문,"세월호 ‘외력설’에 헛심, 가습기는 뒷전…사참위 활동 종료",20220610,0.0
1850,매일경제,일회용품 줄이기 나선 코이카,20200910,1.0
1851,동아일보,종교계 화두된 ‘코로나 악몽’… 비대면 예배 ‘뉴노멀’로,20201228,2.0
1852,경향신문,"김포 ‘왕릉뷰’ 아파트 결국 입주 시작…경찰, 건설사 3곳 대표 검찰에 송치",20220601,0.0
1853,조선일보,"“수준 이하 대학” “교수 못생겨” 온라인 입학식, 채팅테러 얼룩",20220301,0.0
1854,경향신문,"생활방역 전환의 전제, 꼼꼼한 이정표와 방역 수칙",20200418,2.0
1855,매일경제,"안전한 메타버스 세상, 매경과 함께 이끌겠습니다",20220429,1.0
1856,한국경제,"지방 택지지구·도시개발사업, 연말까지 2만1000가구 공급",20200825,1.0
1857,동아일보,"與 대선후보들 “文 최대 실책은 부동산”, 책임은 누가 지나",20210703,0.0
1858,조선일보,"거짓말 강사發 감염, 80명 넘어서… 가장 많은 확진자 만든 '수퍼 전파자'",20200602,0.0
1859,한겨레신문,"촉법소년 논란 “국가, 피해자 보호의무” vs “소년사건 흉악범죄 1% 불과”",20200104,2.0
1860,동아일보,“대중과 호흡 우선… 잔나비도 뜨기전 거쳐가”,20200102,2.0
1861,한겨레신문,대남병원에 노인 입원 140여명…“추가 확진 더 나올 수도”,20200221,0.0
1862,매일경제,재건축 투자금이 1억?…싸다고 지방 아파트 덜컥 샀다간 세금폭탄,20220212,0.0
1863,경향신문,"김건희 여사 “국민통합 강조한 노무현 전 대통령, 모두 좋아해” 권양숙 여사 “정상의 자리는 평가받을 수밖에…많이 참으셔야”",20220614,2.0
1864,동아일보,"檢, 맥도날드 ‘햄버거병 의혹’ 재수사서도 무혐의 처분",20210501,1.0
1865,동아일보,중부권 거점 암센터… 통합 치료시스템으로 삶의 질 높인다,20220223,1.0
1866,한국경제,둑 터진 코로나…버티던 경제 '강타',20200818,0.0
1867,경향신문,중국 ‘코로나19 격리시설’ 무너져 70여명 매몰,20200309,0.0
1868,동아일보,포항 철강공단 공장서 대형 땅꺼짐 ‘가슴 철렁’,20210104,0.0
1869,한국경제,4차 사전청약 13.6만 몰려…신혼희망타운은 일부 미달,20220125,2.0
1870,경향신문,"폴란드, 이번엔 ‘임신등록제’라니",20220608,2.0
1871,경향신문,고유가·고환율·돈풀기 정책…하반기 물가 상승 6% 육박할 수도,20220604,0.0
1872,동아일보,“200년의 시공간… 그 당시 살았을 법한 여성 상상했죠”,20210504,2.0
1873,경향신문,“능력 위주 인사” 방어막 치는 여당,20220609,2.0
1874,한국경제,코로나로 상반기 문화예술 매출 피해 1489억,20200716,0.0
1875,동아일보,브라질 폭우-산사태… 최소 104명 숨져,20220218,0.0
1876,경향신문,"이창용 “LTV 완화, 물가 안정에 부작용 줄 수도”",20220415,0.0
1877,동아일보,"유로 2020발 코로나 확산, 우려가 현실로",20210702,0.0
1878,동아일보,강봉학 별세·이진수 모친상 外,20210202,0.0
1879,한겨레신문,“대선 한끗 차 석패가 독약이었다” 연장전서 자책골 참패한 민주당,20220603,0.0
1880,매일경제,코로나가 빈부격차 더 키웠다…美경제 `K자형 회복`,20201007,0.0
1881,한국경제,경기 시흥 '한국형 NIBRT' 유치 추진,20200825,2.0
1882,한겨레신문,문 대통령 “기업은행장 인사권 정부에” 노조 “선임절차 개선 약속 지켜달라”,20200115,2.0
1883,한겨레신문,한국당 공관위 ‘황교안 일병 구하기’ 비판…‘종로 대타론’ 무성,20200206,2.0
1884,한국경제,"대한상의, ""일감 줄어 고용 조정 필요"" 40%…301개사 조사",20200810,2.0
1885,매일경제," 전쟁참화 우크라이나, 대선후보들 냉혹한 국제현실 깨닫길",20220226,0.0
1886,조선일보,"코로나가 다시 불러냈다, 도쿄 '밤의 무법자'",20200626,0.0
1887,조선일보,"한·미 국방부 ""北의 완전한 비핵화 추구"" 공동성명",20200625,1.0
1888,한국경제,"SK바사 '토종 코로나 백신', 태국 등 3곳서 글로벌 임상",20220607,2.0
1889,경향신문,의료기관 내 감염 늘자…정부 “비대면 진료 적극 활용”,20200406,2.0
1890,동아일보,"美, 일주일새 9000명 중동 파병… 이란 “美 아끼는 곳 불바다 될 것”",20200108,0.0
1891,동아일보,"2개월 연속 물가급등에 인플레 우려, 한은 금리인상 시기 앞당겨질 수도",20210603,0.0
1892,매일경제,공시번복·계약해지에 멍드는 코스피,20220425,0.0
1893,경향신문,마스크 자급자족 나서는 지자체 ,20200307,2.0
1894,한겨레신문,코로나19 ‘지역사회 감염’ 선제 차단 나서는 보건당국,20200218,1.0
1895,조선일보,"北, 강선 비밀핵시설 재가동 정황… 美, 태평양에 항모 3척 급파",20200617,0.0
1896,경향신문,‘물리적 거리 두기’ 내달 5일까지 연장,20200420,0.0
1897,동아일보,‘고덕강일제일풍경채’ 등 전국 11곳서 청약 접수,20210302,2.0
1898,동아일보,"2021년 ‘흰 소의 해’… 진화하는 소 연구, 전대미문의 ‘코로나 치료제’ 선사할까",20210104,2.0
1899,동아일보,"마지막 여론조사서도 오세훈, 박영선에 15%P~23%P 앞서",20210403,2.0
1900,동아일보,MB 2심서 징역23년 구형… 1심보다 3년 늘어,20200109,2.0
1901,동아일보,임종성 확진… 주변 의원들도 방역차원 본회의 불참,20210902,0.0
1902,한겨레신문,달도 잃고 6펜스도 잃다 ,20220606,0.0
1903,매일경제,거래량 쪼그라든 증시…대선·전쟁株만 불안한 급등락,20220223,0.0
1904,한국경제,올해 달러 가치 강세…원·달러 환율 1200원 웃돌 수도,20220101,0.0
1905,조선일보,"러시아에 문화 제재… 영화 ‘더 배트맨’ 개봉 중단, 美록밴드 공연 취소",20220302,0.0
1906,한국경제,0.8%만 대기업 임원 된다…더 좁아진 '바늘구멍',20220608,0.0
1907,동아일보,"익산 장애인영화제, 12일부터 사흘간 개최",20210504,1.0
1908,경향신문,"한쪽선 “쇄신·반성”, 한쪽선 계파갈등 분출…민주당 ‘혼돈’",20220603,2.0
1909,동아일보,꼬리가 머리 흔드는 ‘車반도체 대란’… “미래차 전환기 일시 정체”,20210401,0.0
1910,경향신문,국제유가 급락 여파 ‘3월 수출입 물가’ 동반 하락,20200415,0.0
1911,경향신문,시행 세 달 앞둔 ‘예술인권리보호법’…외국인 예술가는 보호 못 받나요,20220613,2.0
1912,경향신문,"검찰 독립 강조한 윤석열 정부, ‘경찰은 통제’ 역주행",20220614,0.0
1913,경향신문,한국선 점유율 6%…한물간 줄 알았던 ‘콘솔 게임’의 부활,20220418,1.0
1914,매일경제,기름값 오르고 정제마진 개선…에쓰오일 최대 실적,20220428,1.0
1915,한겨레신문,지구촌 ‘물 분쟁’ 최근 10년새 466건…2배 급증,20200103,0.0
1916,동아일보,"“부처 이기주의 줄이려면, 협업 공무원 인센티브 줘야”",20200106,2.0
1917,동아일보,19일밖에 안 남았는데 공약집도 없는 대선,20220218,0.0
1918,한국경제,공수처 출범 1년 넘었는데…구속기간 규정조차 없어,20220603,0.0
1919,동아일보,‘삼베짜기’ 국가무형문화재 지정,20200101,2.0
1920,매일경제,경제재개 속도내는 日…중국기업인 왕래 허용,20201021,2.0
1921,동아일보,"‘광주 서구’ 민주당 수성이냐, 무소속 돌풍이냐",20220524,2.0
1922,경향신문,"북, 평양 등 4곳서 탄도미사일 8발 발사…한·미 훈련 ‘맞대응’",20220606,0.0
1923,한국경제,"전·월세 5% 이상, 31일부터 못올린다…'임대차 2법' 국회 본회의 통과",20200731,2.0
1924,한국경제,"'금손 AI'가 스케치 돕고 채색까지 척척…""아이디어만 있으면 누구나 웹툰 작가""",20220601,1.0
1925,한국경제,"가격 3~4배 뛴 뒤에야 터미널 확보 나선 정부…""적기 놓친 투자는 毒""",20220606,0.0
1926,경향신문,충남에 첫 국제컨벤션센터 들어선다,20200406,2.0
1927,동아일보,"삼성전자 5G 장비, 美서 1조원대 수주",20220504,1.0
1928,한국경제,"롯데카드, 소아암 환아에 2억원 기부",20220601,1.0
1929,경향신문,글로벌 기업들은 ‘6월 무지개’ 내세우는데…국내 기업은?,20220607,2.0
1930,동아일보,‘39년 만의 타이틀 방어’ 21세 박현경이 해냈다,20210503,1.0
1931,한겨레신문,"일본, 와규 유전정보 국외 밀반출 형사처벌 추진",20200116,1.0
1932,한국경제,"SK, 코로나백신 수탁생산 또 따냈다",20200814,1.0
1933,동아일보,기업 기밀 ‘인질’로 “몸값내라”…안내면 디도스 공격 협박까지,20210601,0.0
1934,한겨레신문,"아프간 남동부에 강진, 최소 1천명 사망…피해 늘어날 듯",20220623,0.0
1935,경향신문,"김영춘 “더 겸허하게 반성 안 하면, 더 큰 패배”",20220608,2.0
1936,한겨레신문,보수주의와 사회적 계층이동: 진척이 없다,20220620,0.0
1937,한국경제,"퀀타매트릭스 ""패혈증 치료는 시간이 생명…검사시간 10분의 1로 단축""",20200731,2.0
1938,매일경제, 文정부 5년간 16조 적자 늪…'전국민 고용보험' 늦춘다,20220405,0.0
1939,매일경제,장애인 요구 받아들인 서울시…모든 지하철역에 승강기 설치,20220211,2.0
1940,한국경제,"""스테이블코인 투자하려면 원리부터 알아라""",20220610,2.0
1941,동아일보,美 국회의사당에 ‘한복’이 활짝 피다,20210105,1.0
1942,한국경제,"삼성전기, 2분기 영업이익 41% ↓",20200729,0.0
1943,한국경제,"中, 도시봉쇄 조치 해제…EU, 러시아산 원유 금수",20220602,0.0
1944,경향신문,‘필요한 사람들에게 먼저…’ 마스크 양보 운동,20200309,1.0
1945,매일경제,코로나 재확산에 리비아 증산…국제유가 40달러선 무너져,20201026,2.0
1946,경향신문,‘극약 처방’도 안 통한다…이게 NC의 진짜 문제,20220513,0.0
1947,매일경제,검수완박 반대 양향자에…강경파 '딸 해코지' 문자,20220427,0.0
1948,동아일보,윤석열 “진행중 수사도 檢책무 완수 과정”,20200101,2.0
1949,동아일보,프로야구 ‘오키나와 리그’ 공중분해?,20200102,2.0
1950,매일경제,"매장내 식사…파리바게뜨 ×, 맥도날드 ○",20200905,2.0
1951,한겨레신문,"고교생, 문해력 떨어지고 ‘수포자’ 그대로…‘코로나발 학력저하’ 계속",20220614,0.0
1952,조선일보,코로나 바이러스 생존기간… 옷 1일·유리 2일·플라스틱 4일,20200627,2.0
1953,한겨레신문,기업 주가 상승과 하락의 이면,20200203,2.0
1954,경향신문,"공수처, 박지원 ‘제보 사주’ 불기소…‘대선 개입’ 혐의엔 공소 제기 요구",20220614,0.0
1955,동아일보,"이재용, 이건희 삼성생명 지분의 50% 상속",20210501,2.0
1956,매일경제,"육해공의 맛, 꾹 담다…세상의 모든 맛, 꽉 찼다",20220224,1.0
1957,동아일보,이종석 별세 外,20210901,0.0
1958,한국경제,"美 Fed, 빅스텝 이어 '양적긴축' 시작했다…연내 640조원 '회수'",20220602,0.0
1959,동아일보,추경 급하긴 한데… 33조 풀면 물가 부채질 우려,20220512,0.0
1960,한국경제,한경 조영선 기자 '이달의 편집상',20220125,1.0
1961,한국경제, 한국 경제 원동력 배우려는 UAE,20220125,1.0
1962,동아일보,코로나 치료제 허가 신청… 셀트리온 주가 10% 급등,20201230,2.0
1963,동아일보,한-중-일 만나는 교역 요충지… 글로벌 해상풍력 배후단지로,20220523,1.0
1964,매일경제,"""어느 병원 가나요"" 첫날부터 대혼란",20220204,0.0
1965,동아일보,"손기정 쾌거 8월9일, 한국마라톤 역사적 레이스 도전",20200103,1.0
1966,동아일보,도소매업 창업 늘고 숙박-음식업은 감소,20201125,2.0
1967,경향신문," 오늘 나의 한 표가 동네와 정책, 정치를 바꾼다",20220601,1.0
1968,매일경제,K게임 '고난'…올 기업가치 25조 증발,20220214,0.0
1969,한겨레신문,"김광현, 메이저리그 첫 선발등판…2이닝 퍼펙트 3삼진",20200228,2.0
1970,매일경제,"애쓰모글루 美 MIT 교수 ""코로나19로 민주주의가 위협받고 있다""",20200919,2.0
1971,동아일보,마지막 주까지 오른 집값… 새해엔 공급 숨통 틔워야,20210101,0.0
1972,경향신문,“출장비깡·채용갑질·방만 경영” 질타받던 4년 전 그 이정식,20220419,0.0
1973,한겨레신문,‘네카오’는 재택해도…개발지연·실적악화 게임업계는 ‘전원출근령’,20220607,0.0
1974,경향신문,"청 “재난지원금 대상 확대, 여야와 심도있는 논의”",20200408,2.0
1975,동아일보,“매출 오른 가게도 왜 똑같이 주나”… 재난지원금 형평성 논란,20210105,0.0
1976,경향신문,"미, 세계 GDP 40% 차지 국가 규합…중국과 ‘경제전쟁’ 본격화",20220524,0.0
1977,동아일보,골목길에서 만나는 공공디자인,20210701,2.0
1978,매일경제,작년 제조업 정상화로 중간재 수출업체 실적 '쑥',20220405,1.0
1979,동아일보,"현대글로비스, 세계최초 전기차 특화 운송 솔루션 구축",20210603,1.0
1980,동아일보,"부산경찰청 총경, 5000만원 뇌물 받은 의혹",20210604,0.0
1981,경향신문,집회의 자유 흔드는 ‘혐오의 확성기’,20220614,0.0
1982,경향신문,3월 소비자물가 1% 상승…코로나19 영향 식재료·가공식품 가격 올라,20200403,0.0
1983,동아일보,"서울 -17도, 광주 -13도, 대구 -14도… 북극한파 덮친다",20210106,0.0
1984,한겨레신문,원희룡 “자율 표준계약서 검토”…화물연대 “법제도로만 가능” 반발,20220617,0.0
1985,동아일보,“AI-미래車 특허 빅데이터 분석 확대해 ‘디지털 IP’시대 주도할 것”,20201125,2.0
1986,경향신문,3주나 못 보내는데…한 달치 유치원비 고스란히 날릴 판,20200306,0.0
1987,한국경제,전투콜' 이제 그만!…AI 접목해 최적의 동선 찾아,20200801,2.0
