,press,title,date,emotion
151,경향신문,"노웅래, 강승규와 세번째 맞대결…‘여성 비례’ 정춘숙·송옥주 본선행",20200306,중립
309,경향신문,정부 ‘용산 공원 개방’ 위해성 저감조치는 ‘땜질 처방’,20220521,부정
213,경향신문,"민주당 “모든 국민에게 재난지원금, 5월 지급 추진” ",20200417,긍정
232,매일경제,CEO과정 골프모임發 31명 확진,20201028,부정
70,동아일보,"글로벌 낸드 2, 3위 기업 “원재료 오염돼 日생산라인 중단”",20220211,부정
454,동아일보,"“김정은 답방, 남북 함께 노력하자”",20200108,긍정
65,조선일보,北 세계 최대 ICBM 발사 임박,20220312,부정
230,경향신문,총기 규제 여론 맞선 ‘거꾸로 정책’…미국 일부 주 ‘교사 무장 강화’ 추진,20220606,중립
195,동아일보,서울 마포 문화비축기지에 대형벽화 설치,20200103,중립
120,한겨레신문,광주 학동사고 책임자들 ‘네 탓’ 공방에…유족들 “원통”,20220610,부정
28,한겨레신문,현역의원 60% 무경선 공천? 민주당 ‘물갈이’ 물건너가나,20200203,중립
66,동아일보,오세훈 “서울시 공동경영”… 나경원 “당이 단일화 주도”,20210302,중립
182,한국경제,서울 대중교통 요금 올린다…지하철·버스 최대 300원 인상 추진,20200825,부정
118,동아일보,"‘AI 수도’ 도약하는 광주시… 지역 기업들, 실리콘밸리 속속 진출",20210902,긍정
273,경향신문,"부산관광공사, 새싹기업 29곳 선정…입주공간·사업자금 3000만원 등 지원",20220520,긍정
6,동아일보,오미크론도 막지 못한 日학생들의 한국행,20220208,긍정
35,동아일보,"카카오페이, 작년 99조 거래액에도 영업적자",20220209,부정
303,동아일보,"“시범경기 부진 잊어라” 김하성, 첫 안타-첫 타점",20210405,긍정
77,동아일보,인플루언서-광고주 매칭… AI 큐레이션 플랫폼,20210201,중립
79,한국경제,'확찐자' 약먹고 살빼다 우울증,20220103,부정
396,경향신문, 서울 도심의 사람살이 향기,20220531,긍정
0,동아일보,“공무원증 밥값 결제” 혁신賞 준 정부,20200101,긍정
112,동아일보,역대 최대 1.3조 상당 필로폰 밀수 적발,20210902,부정
231,동아일보,"외국인 돌아온 증시 2,600 돌파 새역사",20201124,중립
52,경향신문,"김부겸 총리 “무소불위 검찰 권력, 견제받아야”",20220505,부정
356,매일경제,"""제발 미 증시 더 폭락해라""…S&P500 ETF 공매도 확 늘었다",20220225,부정
88,동아일보,"NC다이노스, 루친스키-알테어 재계약",20210102,중립
199,동아일보,나누고 빌려 쓰는 장난감,20210203,중립
457,경향신문,상대 측 변호사가 재판 승소 이끌자 앙심 품고 범행한 듯,20220610,중립
283,동아일보,"코로나 3차 대유행, 어떻게 대응해야 하나",20201127,중립
102,동아일보,구자춘 별세·현재 한국예탁결제원 수석위원 부친상 外,20210803,부정
194,경향신문,"상추값 2배 이상, 마늘·깻잎은 두 자릿수 급등…1년 새 33% 뛴 ‘삼겹살 밥상’",20220517,부정
19,한국경제,삼성 '새 인사개편안' 직원 60%이상 동의…새해 시행,20220101,중립
226,경향신문,지자체마다 할인 또 할인…올여름 어디로 여행 갈까,20220606,긍정
280,조선일보,7월엔 요양원 부모님 면회됩니다,20200627,긍정
48,동아일보,"가업승계 中企, 상속세에 휘청… ‘세계 1위’ 기업도 매각",20210503,부정
72,한겨레신문,"세월호 특수단, 김석균 전 해경청장 등 6명 구속영장 청구",20200107,긍정
238,경향신문,"정부, IPEF 참여 확정…윤 대통령 24일 ‘정상회의’ 화상 참석",20220519,중립
290,한국경제,변동성 커진 자본시장…내 투자성향 다시 체크하라,20220607,중립
379,경향신문,"길어질 ‘부동산 거래절벽’, 주택시장 얼고 영끌족 울고",20220527,부정
131,한겨레신문,내게 맞는 금융상품 ‘바로찾기 아이콘’ 눌러볼까,20200206,중립
123,동아일보,"한국 ‘IPEF 참여’ 놓고 美 - 中, 경제안보 충돌",20220518,부정
384,매일경제,"""文정부 공시가 현실화…형평성 어긋나 폐기를""",20220429,부정
22,동아일보,건강검진 연말쏠림 심화에… 정부 “내년 6월까지 연장 검토”,20201103,중립
105,동아일보,‘횡령-뇌물’ 홍문종 1심서 징역 4년 재판부 “학생들 피해… 죄질 나쁘다”,20210202,부정
298,동아일보,"전국 집값, 17년만에 가장 많이 올랐다",20201130,부정
7,동아일보,“마스크는 최고의 백신… 코로나 감염 예방률 85%”,20201224,긍정
370,동아일보,"이란, 1년반이면 핵무기 개발 가능… 북핵 협상에도 영향",20200107,부정
189,한국경제,다시 볕드는 한화솔루션…4만원대 회복 눈앞,20220111,긍정
285,한겨레신문,"소비자원, 수분크림 10개 제품 비교해보니…",20200117,중립
215,동아일보,‘이재명 vs 反이재명’ 전선 뚜렷해진 與경선,20210705,중립
216,동아일보,경제 불확실성 커져 ‘빚투’는 위험… 노후 설계 흔들 수도,20210602,부정
241,경향신문,미국선 “집 구입 미뤄” 독일선 “전기요금 30% 올라” 세계가 고물가 신음,20220519,부정
202,경향신문,"미래통합당, 물갈이 속 ‘돌려막기’",20200309,중립
317,동아일보,낮 11시에 만나는 ‘만원의 행복’,20200106,긍정
83,동아일보,포천 베어크리크 클럽 ‘친환경 골프장’ 5년째 1위,20210401,긍정
88,동아일보,野 “USB에 한국형 경수로 기밀 담겼는지 밝혀야”,20210202,중립
373,매일경제,美 예상밖 역성장…빅스텝 시간표 꼬이나,20220429,부정
209,경향신문,"북, 평양 등 4곳서 탄도미사일 8발 발사…한·미 훈련 ‘맞대응’",20220606,부정
298,동아일보,“직원이 원금 보장된다 했다”… 라임 펀드 불완전판매 의혹,20200106,중립
28,한겨레신문,국민연금-최대주주 지분격차 벌어져 경영참여 주주활동 ‘험난’,20200101,부정
192,매일경제, AI가 목소리 듣고 본인 인증…보이스피싱도 실시간 차단,20201020,중립
389,한국경제,"수협, 21년만에 공적자금 다 갚는다",20220609,긍정
284,동아일보,1년새 54.9% 오른 계란가격,20210705,부정
135,동아일보,“김영춘 대기업 유치 일자리 공약 추상적”… “박형준 어번루프 교통공약 이행 어려워”,20210402,중립
50,동아일보,자랑스러운 서울인 상장일무-정진엽씨,20200101,중립
369,매일경제,"바닥뚫린 엔화…달러당 131엔, 20년래 최저",20220429,부정
204,매일경제,"실외마스크 해제 검토에도…LG생건, 아모레 못 웃는 이유는",20220406,부정
389,경향신문,"북 김정은, 처음으로 당 정치국 회의 불참",20220609,긍정
54,매일경제,올해 ESG경영 흐름은 'B.Tiger',20220203,중립
71,동아일보,순천향대-본보 ‘교육의료 혁신 국제 심포지엄’,20210401,중립
221,매일경제,"""롱코비드 심각"" 美 대응 나섰다",20220407,부정
221,동아일보,“제때 검사받은 수험생만 피해… 임용시험 확진자 대책 왜 없나”,20201123,부정
105,동아일보,민간 우주선 귀환 성공… 상업 우주시대 열린다,20210503,긍정
271,동아일보,주호영 “코로나 피해지원 여야정 협의체 구성을”,20210204,중립
74,매일경제,빅히트 청약에 58조 몰려 역대2위…최종 경쟁률 607대1,20201007,중립
257,동아일보,현대모비스 특허 작년 2100건… 1년 전보다 출원 80% 늘어나,20210203,긍정
253,한국경제,추경 중 11.3조 적자국채 발행…소상공인 방역지원금 300만원,20220122,부정
82,동아일보,김정은 남북관계 언급 ‘0’… 작년엔 10번,20200102,부정
301,경향신문,민주당 찬성파 “지방선거 고려”…반대파 표결 불참 ‘내홍 불씨’,20220521,중립
112,동아일보,"벤스케 감독의 서울시향, 첫시즌 달력엔 27개 프로그램 빼곡",20200102,중립
83,매일경제,뉴딜펀드 `안정성` 내걸었지만…장기간 돈묶여 인기는 `글쎄`,20200904,중립
3,동아일보,시민들 “예약한 6명 모임 어쩌나”… 식당 “준비한 음식 다 버릴 판”,20210701,부정
49,동아일보,주택 인허가 7년 만에 최저… 공급 부족 고질화 위험신호다,20210201,부정
541,한국경제,쿠팡·네이버 쇼핑몰 사기판매자 '극성',20220630,부정
291,동아일보,"車 5개사, 작년 수출 줄고 내수 늘었다",20210105,부정
157,동아일보,청년 10명중 4명 ‘정신건강 위기’… 그중 절반은 당장 치료 필요,20220520,부정
101,동아일보,현빈-손예진 ‘사랑의 안착’,20210102,긍정
626,동아일보,홈플러스 25일까지 갈비 페스티벌,20200109,중립
60,경향신문,4베이 오피스텔 ‘e편한세상 시티 항동 마리나’,20220418,중립
89,동아일보,공급지연 모더나 600만회분 이르면 오늘부터 도입,20210902,중립
60,동아일보,새해 증시 2일 오전 10시 개장,20200101,중립
597,경향신문,"안철수·이준석, ‘정점식 추천’ 놓고 또 격돌",20220614,부정
137,한국경제,"대한유화, 협력사에 경영 장려금",20220105,긍정
288,매일경제,"尹 ""우리가 '이재명 민주당'보다 DJ정신 가까워""",20220224,중립
104,조선일보,"KTX 울산역서 12㎞… 주민 ""대통령 오신다 소문 다났다""",20200605,중립
105,동아일보,‘직원 확진’ 광주교도소 긴급 방역,20201110,중립
630,동아일보,삼성 준법감시위 “노조-승계 문제 등 성역 없이 감시”,20200110,중립
120,한국경제,"통일부, 北 수해복구 돕겠다는데…김정은 ""외부지원 안 받겠다"" 일축",20200815,부정
28,조선일보," 정재원, 동계체전 ‘4관왕’ 올라 MVP",20220301,긍정
190,조선일보,"北 ""다음 단계 준비""… 서해 포 쏘거나 금강산 시설 폭파할수도",20200617,부정
6,매일경제,"文 ""방역 성공해 국민에 보답…평범하고 소중한 날 돌아올것""",20201001,중립
103,경향신문,“6~7월 코로나 새 우세종 유행…최대 2000만명 확진 전망”,20220421,부정
136,매일경제,"""도쿄증시 투자 활기 살리자""…거래시장 4개서 3개로 재편",20220405,긍정
30,경향신문,플로리다발 ‘혐오 바이러스’,20220412,부정
252,동아일보,‘기생충’ 효과로 짜파게티 매출 2000억 돌파… 펄펄 끓는 ‘라면 빅3’,20210203,긍정
158,한국경제,치솟은 금값…지금 투자해도 괜찮을까,20200824,중립
195,동아일보,청년들이 묻는다 “왜 우리는 집 때문에 절망해야 하나”,20210402,부정
90,한국경제,"골드만삭스, 내년 美 성장률 전망치 상향",20200812,긍정
150,한국경제,SK텔레콤·KT…IT기업들 다시 재택근무 확대,20200818,중립
58,한국경제,"'미술시장의 역설'…중·저가는 펄펄, 대작들은 찬바람",20220601,중립
63,동아일보,새해벽두 ‘MB-朴 사면론’ 이낙연 띄우자 靑 “논의 가능”,20210102,중립
296,매일경제,'전기차 양극재' 수직계열화…코스모 국내 첫 성공,20220426,긍정
236,동아일보,정의용 訪中… 3일 한중 외교장관 회담,20210403,중립
139,매일경제,"EU, 드디어 칼 빼들었다…MS 클라우드 반독점 조사",20220405,부정
112,한국경제, 제집 드나들듯 탈북 이어 월북…뻥뚫린 안보,20220104,부정
265,경향신문,미 유통 공룡도 못 피한 인플레…제조업체로 ‘실적 부진’ 번지나,20220520,부정
72,동아일보,“공부하다 죽어라” 혜암스님의 수행 여정 오롯이 담아,20210601,중립
310,동아일보,"70여년만에 받은 6·25 무공훈장… 해군, 참전용사 6명 유족에 전달",20210603,긍정
121,동아일보,코로나 간접사망 한달여간 2296명…확진 사망자보다 많았다,20220223,부정
296,동아일보,"SK, 수소에너지 광폭 행보… 美수소기업에 수백억대 투자",20210505,중립
44,매일경제,"中 ""반도체 굴기 포기 못해""…인텔·AMD에 기술협력 제안",20220203,중립
146,한겨레신문,민주화운동 김귀정·김세진·이재호·박종만 등에 ‘국민훈장’,20220613,긍정
245,동아일보,"노원구, 북한 이탈주민 자립 돕기… 직업훈련비-자녀교육비 지원",20210105,중립
41,동아일보,"인천시, ‘바이오 공정 인력양성센터’ 설계 공모",20210901,중립
128,동아일보,옛소련 부활 노리는 푸틴 “우크라는 美식민지” 軍투입 합리화,20220223,부정
221,동아일보,“친환경 농산물 소비로 기후변화 늦추고 건강도 챙기세요”,20210602,긍정
502,한국경제,"자재값 급등·인력난에 시멘트도 끊겨…""주택공급까지 차질 우려""",20220613,부정
224,경향신문,정의당 비례 1번 류호정 ‘대리게임’ 논란···민주당 황희두 비판에 류 후보 “당시 사과···돈 오가지 않아”,20200310,중립
223,동아일보,"대구 달성군수,“공천이 곧 당선” 편견 깨고 치열한 3파전 양상",20220524,중립
22,동아일보,“외식 잘 못하니 제대로…” 한우 더 사먹는다,20210201,중립
173,경향신문,"“전과자” “똥 묻은 개”…대전시장 선거 험해진 입, 허태정·이장우 후보 양자대결",20220516,부정
679,동아일보,“트럼프 홈런 연설” vs “장기적 전략 없어”,20200110,중립
233,동아일보,조국 “날 밟고 전진하라”,20210603,중립
206,한겨레신문,“코로나19 영향으로 세계 스마트폰 시장 5~6% 위축”,20200218,부정
299,매일경제, 을지로3가 괄호 열고 '신한카드'역,20220224,중립
263,동아일보,"“보스턴도 붙잡았던 김하성, 날씨 때문에 NO”",20210105,중립
253,동아일보,"블링컨 “北, 외교적 해결 기회 잡아라”",20210505,부정
268,경향신문,외국인 관광객 단기방문·전자비자 발급 재개,20220520,긍정
109,동아일보,아이오바이오 ‘가시광선 이용 충치검사’ 건보적용,20210601,중립
70,동아일보,與 “日과 대화의지 표명 긍정적” 野 “위안부 피해자 언급 한번도 안해”,20210302,긍정
38,동아일보,車반도체 대란에… 현대차 울산공장도 “특근 축소”,20210301,부정
178,동아일보,수도권-강원 19일부터 1.5단계로 올릴듯,20201117,부정
159,동아일보,한국형 발사체 ‘누리호’ 독자 개발 발사대에 우뚝,20210602,긍정
239,경향신문,한·일 입국제한에…각종 현안 대화도 냉각,20200310,부정
129,동아일보,스타트업 발굴해 키우는 ‘창업기획사’ 300곳 돌파,20201111,중립
285,경향신문,회사채 만기 쏟아진다…기업들 ‘4월 공포’,20200323,중립
27,동아일보,文 ‘상공의 날’ 기념식 첫 참석 “경제반등의 시간 왔다”,20210401,긍정
57,한국경제,'지지율 반전' 고심하는 尹… '정책 디테일' 채우는 게 관건,20220103,중립
499,동아일보,中 1인당 GDP 1만달러… 탈빈곤 속도 높인다,20200108,중립
194,한국경제,"공공전세 264가구 청약 접수, 시세 80~90%…최장 6년 거주",20220111,중립
56,동아일보,공모펀드 수익률 높인다… 운용성과 따라 보수 지급,20210201,긍정
195,한국경제,"이베이, 렌털 판매 561% 급증",20200728,긍정
159,한겨레신문,인플레 공포에 얼어붙은 시장…코스피 2500선도 뚫리나,20220614,부정
239,동아일보,"만취운전자, 도로에 누워있던 행인 치어 숨지게",20210705,부정
266,동아일보,"이란, 안풀어준 선박-선장 지렛대로 추가 압박 우려",20210204,부정
229,경향신문,"동거인만 대리구매 가능, 독거노인은 어떻게?…마스크 5부제의 ‘사각지대’ ",20200310,부정
13,동아일보,"박영선, 2030 女心 달래기-오세훈, 조직표 다지기… 나란히 취약지점 공략",20210401,중립
145,한겨레신문, ‘검찰 인사와 수사’ 둘러싸고 쏟아지는 우려들,20200111,부정
61,조선일보,다중시설 QR코드 출입증 서울·인천·대전 시범운영,20200602,중립
292,한겨레신문, 인공지능이 칼이 될 때,20200117,부정
335,경향신문,미국 등 때 이른 폭염에 신음…40도의 봄,20220523,부정
91,매일경제,비의료인의 문신시술 처벌 국회가 해법 찾아야 한다 ,20220402,중립
167,동아일보,"유럽 정상들 “美-덴마크 합작도청, 해명해야”… 中 “美가 해커제국” 가세",20210602,부정
96,한국경제,UAE 화성탐사선...아랍권 첫 발사 성공,20200721,긍정
211,동아일보,"삼성 “시스템반도체, 2025년 애플 넘어설 것”… 드림팀 7월 출범",20220524,긍정
204,경향신문,"역류성 식도염, 술·기름진 음식 피해야⑧",20220604,중립
126,한국경제,"美 ""中 총영사관 폐쇄""…中 ""美도 나가라"" 맞불",20200723,부정
76,동아일보,“개헌 찬성” 57.9% “반대” 28.7% 응답,20210102,중립
225,동아일보,이재명 “美 점령군 맞다” 윤석열 “셀프 역사 왜곡”,20210705,부정
142,동아일보,‘이라크-아프간戰 설계자’ 럼즈펠드 前 美국방장관 별세,20210702,부정
397,동아일보,트럼프 ‘이란 문화유적도 타깃’ 발언에 비난 빗발,20200107,부정
139,동아일보,"변창흠표 공공개발, 주민 갈등 불씨로… “LH 못믿어” vs “신속 추진”",20210402,중립
124,동아일보,경북도 “내년 예산안 확정… 경제 살리기 사업에 집중”,20201111,중립
272,매일경제,美 반도체 업계 또 빅딜,20201030,중립
8,동아일보,李 “경선버스 무조건 정시출발” 尹 “입당보다 정권교체가 우선”,20210701,중립
132,한국경제,"""KCC 너무 싸다""…25% 급등",20220105,긍정
26,동아일보,수문 연 대청댐… 충청권 최대 250mm 비,20210901,중립
113,동아일보,개인 택배 가격 1000원가량 올라,20210503,부정
270,동아일보,"사랑방부동산, 관심 단지 시세-매물 알림 서비스",20210603,중립
218,매일경제,"삼성물산, 3년만에 공모채 시장 복귀",20201026,중립
98,동아일보,제주도 “올해부터 둘째 이상 아이 낳으면 주거 임차비 내준다”,20210302,중립
268,한겨레신문,한겨레 ‘대한민국 요양보고서’ 2관왕 인권보도상·언론인권상 수상,20200227,중립
3,동아일보,‘피겨 여왕’ 김연아 “어려울수록 강해지는 대한민국…이번에도 딛고 일어서야죠”,20210101,중립
62,동아일보,첫 한 주가 성패 가르는 백신 접종… 거리 두기도 빈틈 없게,20210301,중립
217,경향신문,코로나 불황 국면…재벌개혁 드라이브 걸기엔 ‘부담’,20200417,부정
241,동아일보,"“IRP, 수수료 따져보고 자산 다양성 고려해야”",20210504,중립
40,한국경제,"이마트, 긴 장마에 밀키트 인기",20200810,중립
290,동아일보,"한화솔루션, 태양광-풍력 사업부 확대 개편",20210105,긍정
192,동아일보,"코로나 시대, 온라인 서비스 교육 확대",20201118,중립
21,한국경제," 중·소상공인에 대출 선언한 네이버 ""금융 플랫폼으로 확장"" vs ""시장 독점""",20200801,중립
343,매일경제,LG이노텍·삼성전기 실적 순항…1분기 기준 나란히 매출 최대,20220428,긍정
36,동아일보,"트럼프 상원 탄핵 앞두고… 폼페이오, 우크라 방문 눈총",20200101,부정
135,동아일보,경로당 모인 접종노인들 “살것 같다”… 식당은 “8명+α 모임 환영”,20210602,긍정
165,한국경제,'손해율·회계기준' 두 가지 변화 앞둔 손보업계…긍정적 전망 우세,20220602,긍정
98,동아일보,‘조국흑서 저자’ 면접관 투입 놓고… 이재명 vs 이낙연-정세균 충돌,20210702,중립
304,동아일보,편의점도 코로나 자가키트 판매 7일부터… 개당 9000∼1만원대,20210505,중립
78,한국경제,"대학생 30% ""코로나 블루 경험""",20220103,부정
146,동아일보,"지하철 이용객들의 ‘냉방 불만’, 인공지능이 해결해준다",20210702,중립
177,경향신문,통합당 “문 정권 폭주 견제” 수도권 총력전 ,20200413,중립
115,한겨레신문,정진석 “개소리”-이준석 “싸가지” 공방,20220610,부정
135,동아일보,동부구치소 확진 1000명 넘어… “10명중 4명 감염”,20210104,부정
293,한국경제,"이집트 철도 현대화 사업에 수은, 2.5억달러 차관 지원",20220124,중립
423,매일경제,같은 환자 두고도…의사들이 서로 다른 진단 내리는 이유는 ,20220430,중립
293,동아일보,MLB 올스타전 개최지 놓고… 바이든-오바마 vs 트럼프 설전,20210405,중립
236,매일경제,CJ CGV 아카데미 기획전…후보 영화 17편 모두 상영,20220222,중립
135,동아일보,‘대장동’ 중심에 성남시의회… 前의장 40억뇌물혐의 구속,20220519,부정
34,동아일보,"삼성전자 5G 장비, 美서 1조원대 수주",20220504,긍정
125,조선일보,"연일 南때리는 北 ""더러운 개무리 대갈통을""",20200608,부정
62,매일경제,트위터에 NFT 도입되자 이용자들이 차단 나선 까닭 ,20220203,중립
92,한국경제,"인도네시아, 석탄 수출 금지…'제2 요소수 사태' 오나",20220104,부정
251,동아일보,가계빚 1682조원 사상 최대… 주담대 막히자 신용대출 몰렸다,20201125,부정
30,한겨레신문,안전운임제 논의 ‘미적’거려놓고…화물연대 파업책임 떠넘기는 국토부,20220603,부정
146,한겨레신문, ‘극한 갑질’ EBS미디어 황인수 대표…피해자 극단적 선택 시도,20200207,부정
289,경향신문,대중시설들 ‘사회적 거리 두기’ 안간힘,20200324,부정
167,한국경제,"학교폭력 예방, 장애아동 놀이교실, 녹색금융 확대…ESG경영 앞장선다",20220602,긍정
135,동아일보,"광주지역 19개 기업, 공동 자원봉사활동 협약 체결",20210702,중립
296,매일경제,美집값 작년 18% 급등…역대 최고,20220224,부정
516,동아일보,"봉준호의 한마디, 전세계 영화팬 뒤흔들다",20200108,중립
51,한국경제,"국내 292개 스타트업, 미래 혁신기술 '각축전'",20220103,중립
637,경향신문,아마존에서 영국 기자와 현지 전문가 실종…일주일 만에 소지품 발견,20220614,중립
218,한국경제,"美 공화, 1조달러 추가 부양책…실업수당 600弗→200弗로 축소",20200729,부정
19,동아일보,“4대째 장사하며 이런 불황 처음”… 백년가업도 ‘코로나 눈물’,20210201,부정
125,동아일보,獨 오페라 연출가 하리 쿠퍼 별세,20200102,부정
31,매일경제," 스마트산단 경영자협회 ""1400개업체 힘 모아 코로나 극복 앞장""",20200901,긍정
282,동아일보,美 머스크 ‘아기상어’ 한마디에 국내 삼성출판사 주가 껑충,20210603,긍정
139,한국경제,월드컵 4강 주역들에 '무상 종신보험' 제공한 교보생명,20220602,중립
64,한국경제,버핏 보유 종목 중 올해 가장 많이 뛴 주식은?,20200811,중립
70,매일경제,에너빌리티·스틸리온·지오센트릭…'영어조합어 社名'이 뜬다,20220402,중립
352,동아일보,"부산경찰청 총경, 5000만원 뇌물 받은 의혹",20210604,부정
201,동아일보,상쾌한 편백나무 숲에서 일상 속 스트레스 해소,20220523,긍정
70,동아일보,8기통 엔진의 6배 파워 ‘슈퍼 인공근육’ 나왔다,20210201,긍정
183,한국경제,"EU ""신규 원전에 5000억유로 투자해야""",20220111,중립
147,경향신문,전 세계 ‘학습권’까지 위협하는 코로나19 ,20200306,부정
60,경향신문,서울·인천에도 ‘드라이브 스루’ 선별진료소 설치 ,20200303,중립
119,동아일보,‘판사 매수’ 사르코지 前 佛대통령 징역형 선고받아… 전자팔찌 착용도,20210302,부정
124,한국경제,1인 가구 늘면서…소형 도시형생활주택 관심 뜨겁다,20200722,중립
61,경향신문,"팀 타선도 힘 모아…양현종, 역대 다승 공동 3위",20220601,중립
302,매일경제,"""가전은 역시 LG"" 미국서도 먹혔다…연초부터 각종 평가 1위 싹쓸이",20220224,긍정
65,동아일보,한샘 몸값 뛰어넘은 ‘오늘의집’… 2300억 투자 유치,20220510,긍정
35,동아일보,철새發 AI-접경지 돼지열병 방역 비상,20201103,부정
268,동아일보,"무섭게 번진다… 신규확진 583명, 3월 이후 최다",20201127,부정
395,동아일보,‘사라지는 동네 공원 지켜주세요’… 서울시 그림-영상 공모전,20200107,중립
135,한겨레신문,"정몽원 회장, 국제아이스하키연맹 ‘명예의 전당’ 헌액",20200206,긍정
433,경향신문," 공항의 시간, 다시 찾는 여행책",20220609,긍정
178,한겨레신문,마스크를 꼭 써야 하는 사람은 누구일까요?,20200211,중립
701,동아일보,연말정산 간소화 서비스 15일 오픈… 18일부터 신고서 작성,20200110,중립
189,동아일보,양키스와 개막전 앞둔 토론토 선수단,20210402,중립
85,매일경제,상온노출 백신 48만명분 수거…554명 이미 접종,20201007,부정
104,매일경제,노인 전용앱 가이드 만드는 데만 2년…당국도 '뒷짐',20220404,부정
168,동아일보,서울체육중고서 ‘이동식 PCR검사’ 첫 실시… 학생들 “학교에서 신속한 검사 정말 좋네요”,20210504,긍정
65,동아일보,정부 요청으로 주한미군 한국인 백신접종 보류,20201230,중립
80,동아일보,“美 신정부 들어서도 中과 관계개선 쉽지 않아”,20201106,중립
26,동아일보,가방으로 비 막으며 발길 재촉,20210802,중립
169,동아일보,강릉시 ‘초등생 인질범’ CCTV에 딱 걸렸네,20210402,부정
32,매일경제,애플 넷플릭스 아마존 반등했는데…저가매수 기회인가,20220203,중립
480,동아일보,"어린이집 차량, 다리밑 추락… 안전띠가 큰부상 막았다",20200108,중립
346,매일경제,문닫은 상가…공간대여 서비스가 살려냈다,20220428,긍정
221,경향신문,투기과열지구 내 재당첨 10년 제한…거주기간도 1년서 2년으로 ‘강화’,20200417,중립
155,한국경제,수해복구에 코로나 재확산까지…여야 '4차 추경' 놓고 격돌 예고,20200818,부정
269,동아일보,“검증 없이 정규직 전환 부당” vs “계약직 이유로 급여차 너무 커”,20210405,중립
201,한겨레신문,‘변곡점’ 들어선 우크라 전쟁…서방 무기 지원이 변수이지만,20220616,긍정
50,동아일보,통영시-남해군 “한국섬진흥원은 우리 지자체로…”,20210401,중립
13,매일경제, 설 연휴 e신문 무료,20220202,중립
204,한겨레신문,일본 정박 크루즈선 코로나19 감염자 또 99명 감염 확인,20200218,부정
571,동아일보,"“민노총, 사회적 대화 응답해야” 문성현, 노사정 신년회서 촉구",20200109,중립
23,한겨레신문,"이라크 시위대 수천명, 바그다드 미 대사관 난입·점거 시도",20200101,부정
82,동아일보,코로나 사망자 일주일새 1.8배로 늘어…또 의료대란 빨간불,20220218,부정
41,한국경제,"에쓰오일, 부상소방관 치료비 후원",20200716,긍정
137,한겨레신문,"정의용 “트럼프, 김정은 생일 덕담…북한에 메시지 전해”",20200111,중립
205,동아일보,“제조업 스타트업 안착 위해선 생산시스템 지원 필요”,20210602,중립
191,동아일보,"인천∼중국 카페리, 화물 운송량 증가세",20220225,긍정
77,한겨레신문,오픈마켓 “마스크 폭리 막겠다”지만…,20200204,중립
446,한국경제,삼성ENG·롯데케미칼·포스코 '수소 드림팀',20220127,긍정
478,한국경제,"美 물가 3개월 연속 8%대 고공행진…""인플레 정점 아직 멀었다""",20220611,부정
273,한겨레신문,‘원숭이두창’ 국내 첫 확진…위기경보 ‘관심→주의’ 격상,20220623,부정
319,한국경제,北도발에 맞선 韓·美 전투기…서해 상공서 20대 '무력시위',20220608,부정
260,경향신문,"세계 코로나19 확진자, 31만명 넘어서",20200323,부정
325,한국경제,전국 아파트 10채 중 8채 '하락 거래',20220125,부정
130,경향신문,취업자 수 2800만명 ‘역대 최고’…일자리 질은 회복 더뎌 ‘아쉬움’,20220512,중립
335,매일경제,MS·구글 엇갈린 실적…클라우드에 승부 갈렸다 ,20220428,중립
144,동아일보,경북도 서원-향교 8곳 국가지정문화재 보물 승격,20210104,긍정
67,매일경제,서울 30평 아파트 분양 받았는데…첫 계약금 1억 이상 내라니,20220203,중립
118,한국경제,또 '핵 카드' 꺼내든 러시아…美의 우크라 로켓 지원 경고,20220602,부정
36,매일경제,해외매장 330개 `K치킨` 개척…美·동남아서 연평균 40% 성장,20201005,긍정
443,한국경제,"""충당금 더 쌓아라"" 당국 압박에 은행 딜레마",20220127,부정
42,동아일보,"바이든과 첫 대면 文, 북핵·반도체·백신 공조로 동맹 다져야",20210501,중립
79,매일경제,코로나 K진단키트 거품?…6월 수출량 두달새 반토막,20200903,부정
131,동아일보,"유럽-중동 ‘빵 대란’ 오나… 러-우크라, 세계 밀 생산 23% 차지",20220223,부정
524,경향신문, ‘대통령 측근’ 행안부 장관의 수상쩍은 ‘경찰 길들이기’,20220611,중립
173,동아일보,"추미애-조국, 윤석열의 ‘법치 말살’ 주장에 반격",20210303,중립
116,매일경제,최고령 독립유공자 별세…광복군 김유길 애국지사,20220404,부정
184,경향신문,“코로나19 백신 개발 땐 ‘공공재’로 사용해야” 목소리 확산,20200413,부정
80,동아일보,공유오피스 손잡는 꼬마빌딩… “공실 걱정 덜었어요”,20210701,중립
80,한겨레신문,“무인기술이 미래다”...쇼핑몰 적자에도 배송로봇 질주,20200107,긍정
76,한국경제,"반도건설, 수해피해 돕기 성금 전달",20200811,긍정
482,동아일보,경찰 “‘美대사관저 월담’ 대진연 공동대표가 핵심배후”,20200108,중립
243,경향신문,"전주 ‘천사길 사람들’, 코로나19 불황 속 시장서 산 재료로 반찬 선행",20200421,긍정
415,한국경제,AI 접목한 'K스마트 공장' 늘리는 경남도,20220126,긍정
37,경향신문,‘코로나 계약 해지’ 구제책 정말 없나요,20200302,중립
57,동아일보,"소문난 ‘유신고 더비’, 후배 김기중 웃다",20210901,중립
