,press,title,date,emotion
8125,한국경제,"카카오 -21%, TQQQ -33%…동·서학개미들 새해부터 ""악!""",20220125,0.0
8189,한국경제,전기차 시대 '리튬 전쟁'…채굴업체에 주목하라,20220125,2.0
8312,한국경제,"日 ""양자기술 투자 기업에 세제 혜택""",20220125,1.0
8324,한국경제,"""제조업 취업자 5년간 18만명 감소…삼성·현대차 국내 직원 사라진 셈""",20220125,0.0
8426,한국경제,울산 태화강역 '수소환승역' 된다,20220125,2.0
8629,한국경제,"서울사랑상품권, 판매처 대폭 축소 '혼란'",20220125,0.0
9146,한국경제,"7억 넘는 서울 오피스텔 거래, 5년새 두배이상 급증",20220125,2.0
9420,한국경제,"2215억 횡령' 오스템, 1414억 회수 가능할 듯",20220125,0.0
9427,한국경제,전국 아파트 10채 중 8채 '하락 거래',20220125,0.0
9437,한국경제,러시아가 가스관 잠그나…유럽 에너지 대란 '공포',20220125,0.0
9720,한국경제,"경남 경제사령탑' 박종원 부지사, 산업부 복귀",20220125,2.0
10001,한국경제,"안유수 이사장, 독거노인에 쌀 기부",20220125,1.0
10131,한국경제,"""1시간 내 문앞까지"" 퀵커머스 전쟁 원년",20220125,2.0
10226,한국경제,"""LG엔솔 담을 펀드 줄섰다…첫날 급등할 듯""",20220125,1.0
228,한국경제,"조쉬 리 스윗 CEO ""구글도 반한 업무용 앱…유니콘 될 것""",20220126,1.0
820,한국경제,기후위기·공정…연극무대 오르는 '시대담론',20220126,2.0
873,한국경제,"""나스닥 15% 더 빠져도 전혀 이상할 게 없다""",20220126,0.0
1190,한국경제,"엔비티, 경영진 주식처분 소식에 주가 '곤두박질'",20220126,0.0
1414,한국경제,'슈퍼甲' 따이궁에 허덕이는 면세점들,20220126,0.0
1692,한국경제,"현대차 '반도체 대란' 뚫고 최대실적…""올 432만대 판다""",20220126,1.0
2213,한국경제,에듀테크 스타트업에 20억…LG유플러스 올해 첫 투자,20220126,2.0
2295,한국경제,"재개발구역 세입자 보상 확대…""알박기는 어쩌나""",20220126,2.0
2500,한국경제,MSCI 선진지수 편입 위해 외환 거래시간 대폭 늘린다,20220126,1.0
2656,한국경제,곳곳에 돌발악재…올 성장률 3% 달성 '먹구름',20220126,0.0
2836,한국경제,"송영길 ""총선 불출마·종로 무공천""…이재명 지지율 답보에 '고육지책'",20220126,2.0
2940,한국경제,구순 老회장의 '덤벨경제' 승부수…일동후디스를 '부진 늪'서 구하다,20220126,1.0
3201,한국경제,"美·유럽 오미크론 정점 찍어…""낙관은 일러""",20220126,0.0
3346,한국경제,올 중고차 시장 키워드는 '플랫폼',20220126,2.0
378,한국경제,MSCI 선진지수 편입 위해 외환 거래시간 대폭 늘린다,20220126,1.0
379,한국경제,올 69조 날아갔다…잠 못 드는 개미,20220126,0.0
380,한국경제,오미크론 대유행…하루 확진자 사상 첫 1만명대로,20220126,0.0
381,한국경제,수출·내수가 끌어올린 '4% 성장',20220126,1.0
382,한국경제,크래프톤 공모가보다 40%↓…자사주 사들인 IT기업 직원들 '멘붕',20220126,0.0
383,한국경제,구순 老회장의 '덤벨경제' 승부수…일동후디스를 '부진 늪'서 구하다,20220126,1.0
384,한국경제,"자산시장 '긴축 발작'…주가 급락, 코인 반토막, 집값 흔들",20220126,0.0
385,한국경제,"""나스닥 15% 더 빠져도 전혀 이상할 게 없다""",20220126,0.0
386,한국경제,日·中·호주 증시도 '패닉셀링'…투심 빙하기,20220126,0.0
387,한국경제,곳곳에 돌발악재…올 성장률 3% 달성 '먹구름',20220126,0.0
388,한국경제,법무부·금융위·원안위…작년 부처평가 최하위,20220126,0.0
389,한국경제,"IMF, 올 韓 성장률 전망…3.3→3%로 하향 조정",20220126,0.0
390,한국경제,"이재명, 청년·예술인 이어 또 … “농어촌 주민에 기본소득 100만원”",20220126,2.0
391,한국경제,"송영길 ""총선 불출마·종로 무공천""…이재명 지지율 답보에 '고육지책'",20220126,2.0
392,한국경제,"안철수 ""광화문 대통령 시대 열겠다…정부청사서 근무""",20220126,2.0
393,한국경제,"北, 올해 5번째 미사일 도발…軍 사전탐지 못했나",20220126,0.0
394,한국경제,"신규확진 1만명 턱밑…정부 ""감염 늘면 '집단면역' 기대""",20220126,0.0
395,한국경제,코로나 중증환자 치료제 '악템라' 공급부족 우려,20220126,0.0
396,한국경제,"美·유럽 오미크론 정점 찍어…""낙관은 일러""",20220126,0.0
397,한국경제,미군 8500명 파병 임박…우크라 전운 최고조,20220126,0.0
398,한국경제,러 증시 하루새 8% 넘게 폭락,20220126,0.0
399,한국경제,"현대차 '반도체 대란' 뚫고 최대실적…""올 432만대 판다""",20220126,1.0
400,한국경제,"""현대ENG 공모로 친환경 1.5조 투자""",20220126,1.0
401,한국경제,LNG선 배출한 탄소 회수하는 친환경 기술…삼성중공업 국내 첫 인증,20220126,1.0
402,한국경제,"식품용기에 재활용 페트병…SK케미칼, 이달 본격 생산",20220126,1.0
403,한국경제,에듀테크 스타트업에 20억…LG유플러스 올해 첫 투자,20220126,2.0
404,한국경제,"조쉬 리 스윗 CEO ""구글도 반한 업무용 앱…유니콘 될 것""",20220126,1.0
405,한국경제,SK '만능 플랫폼'으로 OTT 시장 잡는다,20220126,1.0
406,한국경제,"IS동서, 배터리 재활용시장 진출",20220126,1.0
407,한국경제,'슈퍼甲' 따이궁에 허덕이는 면세점들,20220126,0.0
408,한국경제,"이지스운용, 美 아마존 물류 투자 '대박'",20220126,1.0
409,한국경제,"""실적 훈풍 탄 반도체 장비株 주목""",20220126,1.0
410,한국경제,"엔비티, 경영진 주식처분 소식에 주가 '곤두박질'",20220126,0.0
411,한국경제,"'청약 핫플' 경기 화성, 올해 1만3500가구 공급",20220126,1.0
412,한국경제,"재개발구역 세입자 보상 확대…""알박기는 어쩌나""",20220126,2.0
413,한국경제,"서울 15억 넘는 단독주택 거래, 대출 안돼도 지난해 '역대 최대'",20220126,2.0
414,한국경제,43번의 실패 딛고…방사선 의료장비 핵심 국산화 성공,20220126,1.0
415,한국경제,AI 접목한 'K스마트 공장' 늘리는 경남도,20220126,1.0
416,한국경제," 에이나우디 '언더워터', 자연을 닮은 피아노 연주…마음의 평화가 찾아온다",20220126,1.0
417,한국경제,기후위기·공정…연극무대 오르는 '시대담론',20220126,2.0
418,한국경제,이야기하듯 쉽게 푼 '정통 미국史',20220126,2.0
419,한국경제,송해 '최고령 MC'로 기네스 도전,20220126,2.0
420,한국경제,'항공우주공학 선구' 홍용식 교수 별세,20220126,0.0
421,한국경제,"""거대한 벽 뚫어준 기회의 문…좋은 작품으로 보답할게요""",20220126,1.0
422,한국경제, 그렇게 돈 풀어 4% 성장…정부가 자랑할 일인가,20220126,0.0
423,한국경제,한 번 충전에 1000㎞ 달린다…세상을 홀린 전기車·車·車,20220126,1.0
424,한국경제,"""선과 면의 흐름에 집중…우아하고 역동적인 G90 탄생""",20220126,1.0
425,한국경제,"""1회 충전으로 420㎞ 주행""…볼보 첫 전기차 온다",20220126,2.0
426,한국경제,볼보코리아 10년 연속 두 자릿수 성장,20220126,1.0
427,한국경제,올 중고차 시장 키워드는 '플랫폼',20220126,2.0
6914,한국경제,항공우주공학 선구' 홍용식 교수 별세,20220126,0.0
6925,한국경제,"""현대ENG 공모로 친환경 1.5조 투자""",20220126,1.0
6944,한국경제,송해 '최고령 MC'로 기네스 도전,20220126,2.0
7465,한국경제,"IMF, 올 韓 성장률 전망…3.3→3%로 하향 조정",20220126,0.0
7489,한국경제,"서울 15억 넘는 단독주택 거래, 대출 안돼도 지난해 '역대 최대'",20220126,2.0
7621,한국경제,올 69조 날아갔다…잠 못 드는 개미,20220126,0.0
7643,한국경제,"안철수 ""광화문 대통령 시대 열겠다…정부청사서 근무""",20220126,2.0
7662,한국경제,이야기하듯 쉽게 푼 '정통 미국史',20220126,2.0
8420,한국경제,한 번 충전에 1000㎞ 달린다…세상을 홀린 전기車·車·車,20220126,1.0
8522,한국경제,AI 접목한 'K스마트 공장' 늘리는 경남도,20220126,1.0
8578,한국경제,"청약 핫플' 경기 화성, 올해 1만3500가구 공급",20220126,1.0
8634,한국경제,오미크론 대유행…하루 확진자 사상 첫 1만명대로,20220126,0.0
8963,한국경제,43번의 실패 딛고…방사선 의료장비 핵심 국산화 성공,20220126,1.0
9084,한국경제,볼보코리아 10년 연속 두 자릿수 성장,20220126,1.0
9098,한국경제,LNG선 배출한 탄소 회수하는 친환경 기술…삼성중공업 국내 첫 인증,20220126,1.0
9614,한국경제,"""선과 면의 흐름에 집중…우아하고 역동적인 G90 탄생""",20220126,1.0
9690,한국경제,"신규확진 1만명 턱밑…정부 ""감염 늘면 '집단면역' 기대""",20220126,0.0
9855,한국경제,러 증시 하루새 8% 넘게 폭락,20220126,0.0
9913,한국경제,"""실적 훈풍 탄 반도체 장비株 주목""",20220126,1.0
10113,한국경제,"자산시장 '긴축 발작'…주가 급락, 코인 반토막, 집값 흔들",20220126,0.0
10163,한국경제,SK '만능 플랫폼'으로 OTT 시장 잡는다,20220126,1.0
616,한국경제,日 하루 확진자 첫 7만명 넘어…佛 50만명대로 '세계 최다',20220127,0.0
645,한국경제,"위메이드, 위믹스 소각 계획에 8% 급등",20220127,1.0
967,한국경제,반도체·오미크론發 '인플레 태풍' 몰아친다,20220127,0.0
1689,한국경제,주식·코인 흔들리자 '다시 金' 빛난다,20220127,2.0
2223,한국경제,"""현대제뉴인, 무인굴착기 투자 늘릴 것""",20220127,2.0
2819,한국경제,月 출생아 2만명 붕괴…더 가팔라진 인구절벽,20220127,0.0
2835,한국경제,말 많은 중대재해법 27일부터 시행,20220127,2.0
2935,한국경제,"반도체 재고 5일로 뚝, 車·TV값 자극…美 ""비정상적 가격 조사""",20220127,0.0
3203,한국경제,LG헬로비전 작년 好실적…영업익 30% 늘어난 445억,20220127,1.0
3294,한국경제,"""수소 신기술 확보하라""…정부, 9년간 2조원 투자",20220127,1.0
428,한국경제,반도체·오미크론發 '인플레 태풍' 몰아친다,20220127,0.0
429,한국경제,美 금리인상 때마다 나스닥은 더 뛰었다,20220127,2.0
430,한국경제,내달 3일부터 동네 병원서 코로나 검사,20220127,2.0
431,한국경제,말 많은 중대재해법 27일부터 시행,20220127,2.0
432,한국경제,日 하루 확진자 첫 7만명 넘어…佛 50만명대로 '세계 최다',20220127,0.0
433,한국경제,"반도체 재고 5일로 뚝, 車·TV값 자극…美 ""비정상적 가격 조사""",20220127,0.0
434,한국경제,D램값 4弗선 유지…안정적 수급 예상,20220127,1.0
435,한국경제,"""美롱비치 입항 대기 두달…핼러윈 장난감 이제서야 하역""",20220127,0.0
436,한국경제,예방보다 처벌 집중…'1호 될까' 떨고 있는 기업,20220127,0.0
437,한국경제,여전한 고용부·경찰 중복수사 우려,20220127,0.0
438,한국경제,"""코스피 PBR 1배 미만 바닥권…설 이후 저가매수 해 볼만""",20220127,2.0
439,한국경제,月 출생아 2만명 붕괴…더 가팔라진 인구절벽,20220127,0.0
440,한국경제,주택전망지수 5개월 새 29P↓…집값 하락 본격화되나,20220127,0.0
441,한국경제,주식·코인 흔들리자 '다시 金' 빛난다,20220127,2.0
442,한국경제,日부동산 '역대급 불장'…버블 때보다 비싸,20220127,0.0
443,한국경제,"""충당금 더 쌓아라"" 당국 압박에 은행 딜레마",20220127,0.0
444,한국경제,1등 카드사 안주 않고 '신한플레이' 비금융 탑재…생활금융플랫폼 도약,20220127,1.0
445,한국경제,"1년 끈 삼성생명 암보험 제재, 결국 '기관경고'",20220127,0.0
446,한국경제,삼성ENG·롯데케미칼·포스코 '수소 드림팀',20220127,1.0
447,한국경제,효성 '조현준 체제' 5년…영업익 2.7조원 사상 최대,20220127,1.0
448,한국경제,"기아, 고수익 SUV로 달렸다…2년째 '역대최대 매출'",20220127,1.0
449,한국경제,삼성 메모리사업부 추가 성과급 300%,20220127,2.0
450,한국경제,"SKC, 英 실리콘 음극재 기업에 투자",20220127,2.0
451,한국경제,"""현대제뉴인, 무인굴착기 투자 늘릴 것""",20220127,2.0
452,한국경제,"포스코케미칼, 양·음극재 '쌍끌이 실적'",20220127,1.0
453,한국경제,"""AI 강국되려면 兆단위 메가펀드 시급""",20220127,2.0
454,한국경제,"""수소 신기술 확보하라""…정부, 9년간 2조원 투자",20220127,1.0
455,한국경제,"LG디스플레이, 3년 만에 흑자…""삼성 QD보다 원가경쟁력 우위""",20220127,1.0
456,한국경제,LG헬로비전 작년 好실적…영업익 30% 늘어난 445억,20220127,1.0
457,한국경제,"제이엘케이바이오·인천대, 면역항암제 연구개발 맞손",20220127,1.0
458,한국경제,"위메이드, 위믹스 소각 계획에 8% 급등",20220127,1.0
459,한국경제,제주 아파트 거래 '활기'…5년 만에 4000건대 회복,20220127,1.0
7133,한국경제,"LG디스플레이, 3년 만에 흑자…""삼성 QD보다 원가경쟁력 우위""",20220127,1.0
7551,한국경제,"""충당금 더 쌓아라"" 당국 압박에 은행 딜레마",20220127,0.0
7864,한국경제,"1년 끈 삼성생명 암보험 제재, 결국 '기관경고'",20220127,0.0
8666,한국경제,日부동산 '역대급 불장'…버블 때보다 비싸,20220127,0.0
8968,한국경제,"""코스피 PBR 1배 미만 바닥권…설 이후 저가매수 해 볼만""",20220127,2.0
9040,한국경제,"기아, 고수익 SUV로 달렸다…2년째 '역대최대 매출'",20220127,1.0
9121,한국경제,"제이엘케이바이오·인천대, 면역항암제 연구개발 맞손",20220127,1.0
9759,한국경제,"""美롱비치 입항 대기 두달…핼러윈 장난감 이제서야 하역""",20220127,0.0
9993,한국경제,"포스코케미칼, 양·음극재 '쌍끌이 실적'",20220127,1.0
10122,한국경제,1등 카드사 안주 않고 '신한플레이' 비금융 탑재…생활금융플랫폼 도약,20220127,1.0
460,한국경제,"환율 급등, 주가 급락…위기대처 능력 안 보인다 ",20220128,0.0
529,한국경제,2차전지 효율 떨어뜨리는 '뒤틀림 현상' 해법 찾았다,20220129,1.0
594,한국경제,'아픈 손가락' 낸드 흑자전환…분기배당 선언에 주가 6% 급등,20220129,1.0
1502,한국경제, 국민 들들 볶더니 확진 사실 숨긴 靑의 내로남불,20220129,0.0
1736,한국경제,또 코인 사고…위메이드 8% 급락,20220129,0.0
461,한국경제,'아픈 손가락' 낸드 흑자전환…분기배당 선언에 주가 6% 급등,20220129,1.0
462,한국경제,"SK이노베이션 ""올해부터 배터리 흑자""",20220129,1.0
463,한국경제,아이오닉5·투싼·GV80…독일서 '최고의 수입차' 선정,20220129,1.0
464,한국경제,또 코인 사고…위메이드 8% 급락,20220129,0.0
465,한국경제,"음료·식품株, 하락장 방어주 역할 '톡톡'",20220129,1.0
466,한국경제,"""혁신 부족"" 비난 받던 아이폰13, 中서 대박…애플, 사상 최대 매출",20220129,1.0
467,한국경제,칩부족에 실적 우려…테슬라 11% 급락,20220129,0.0
468,한국경제,"""핫도그 1만원 팔아 배달비 3000원 떼주면 뭐가 남나""",20220129,2.0
469,한국경제,서울 매매지수 30개월 만에 최저,20220129,0.0
470,한국경제,"""항만·공항 내놔라""…中 대출 덫에 빠진 아프리카",20220129,0.0
471,한국경제,2차전지 효율 떨어뜨리는 '뒤틀림 현상' 해법 찾았다,20220129,1.0
472,한국경제,"이번 급락장, 구원투수는 없다…냉철히 판단하라",20220129,0.0
473,한국경제, 신혼집 살 돈 다 날려…개미들 '눈물',20220129,0.0
474,한국경제,감각을 잃은 푸틴의 오만,20220129,0.0
475,한국경제," 李 ""박정희가 전라도 소외""…망국적 지역감정 부추기나",20220129,0.0
476,한국경제, 국민 들들 볶더니 확진 사실 숨긴 靑의 내로남불,20220129,0.0
6911,한국경제,"SK이노베이션 ""올해부터 배터리 흑자""",20220129,1.0
7306,한국경제,"""핫도그 1만원 팔아 배달비 3000원 떼주면 뭐가 남나""",20220129,2.0
8910,한국경제,칩부족에 실적 우려…테슬라 11% 급락,20220129,0.0
8985,한국경제,"""혁신 부족"" 비난 받던 아이폰13, 中서 대박…애플, 사상 최대 매출",20220129,1.0
9471,한국경제,아이오닉5·투싼·GV80…독일서 '최고의 수입차' 선정,20220129,1.0
9483,한국경제, 신혼집 살 돈 다 날려…개미들 '눈물',20220129,0.0
9778,한국경제,"이번 급락장, 구원투수는 없다…냉철히 판단하라",20220129,0.0
9926,한국경제,"음료·식품株, 하락장 방어주 역할 '톡톡'",20220129,1.0
609,매일경제,"北, 괌 사정권 미사일 실전배치 으름장",20220201,0.0
901,매일경제,"친환경·첨단기술 과시하는 中 ""미래형 올림픽""",20220201,2.0
904,매일경제,李·尹토론 '허탕' 유권자는 '허탈',20220201,0.0
1023,매일경제,매몰사고' 삼표산업 압수수색,20220201,0.0
2314,매일경제,"李 ""사시 부활·정시 확대""…청년 공략·尹 ""피살공무원 진상규명""…안보 행보",20220201,2.0
2577,매일경제,오미크론 80% 넘어 지배종으로…연휴에도 1만7천명대 확진,20220201,0.0
0,매일경제,李·尹토론 '허탕' 유권자는 '허탈',20220201,0.0
1,매일경제,LG엔솔 車배터리 핵심원료 獨 업체서 110만대분 확보,20220201,1.0
2,매일경제,오미크론 80% 넘어 지배종으로…연휴에도 1만7천명대 확진,20220201,0.0
3,매일경제,"北, 괌 사정권 미사일 실전배치 으름장",20220201,0.0
4,매일경제,지구 영상'까지 등장시킨 北…5000㎞급 중장거리 미사일 엄포,20220201,0.0
5,매일경제,매몰사고' 삼표산업 압수수색,20220201,0.0
6,매일경제,"李 ""사시 부활·정시 확대""…청년 공략·尹 ""피살공무원 진상규명""…안보 행보",20220201,2.0
7,매일경제,조선·반도체 실적 好好…연휴 지나 담아볼까,20220201,1.0
8,매일경제,"화려한 등판' LG엔솔, 상장후 주가는 내리막",20220201,2.0
9,매일경제,원스토어·쏘카…호랑이 기운 낼 공모주 '기대',20220201,1.0
10,매일경제,코로나·서방 보이콧에…'시진핑의 축제' 분위기 안사네,20220201,2.0
11,매일경제,"친환경·첨단기술 과시하는 中 ""미래형 올림픽""",20220201,2.0
9747,매일경제,LG엔솔 車배터리 핵심원료 獨 업체서 110만대분 확보,20220201,1.0
9857,매일경제,"화려한 등판' LG엔솔, 상장후 주가는 내리막",20220201,2.0
9872,매일경제,원스토어·쏘카…호랑이 기운 낼 공모주 '기대',20220201,1.0
121,매일경제,연휴 끝나면 분양시장 후끈…수도권서만 7만 가구 나온다,20220202,1.0
2840,매일경제,"""韓 게임·엔터·제조업 다 갖춰…'K메타버스'의 시간 온다""",20220202,1.0
3367,매일경제,"이재명, 2일 김동연과 양자토론…라디오·유튜브서 생중계",20220202,2.0
12,매일경제,"바이든, 5월후반 방한 검토",20220202,2.0
13,매일경제, 설 연휴 e신문 무료,20220202,2.0
14,매일경제,"이재명, 2일 김동연과 양자토론…라디오·유튜브서 생중계",20220202,2.0
15,매일경제,코로나 확진 하루 1만8343명…2만명 육박,20220202,0.0
16,매일경제,빛바랜 수출 신기록…고유가에 두달째 무역적자,20220202,0.0
17,매일경제,나스닥 한달새 9% 밀려…금융위기 이후 14년만에 최악,20220202,0.0
18,매일경제,이번엔 소니가 美게임사 인수,20220202,2.0
19,매일경제,막무가내 日…'사도광산' 세계문화유산 강행,20220202,0.0
20,매일경제,연휴 끝나면 분양시장 후끈…수도권서만 7만 가구 나온다,20220202,1.0
21,매일경제, 대출 보릿고개·대선 불확실성에…주택 거래침체 지속될듯,20220202,0.0
22,매일경제,"""절대로 놓칠 수 없다""…900조원 메타버스 시장 놓고 글로벌 기업 대혈투",20220202,2.0
23,매일경제,"""韓 게임·엔터·제조업 다 갖춰…'K메타버스'의 시간 온다""",20220202,1.0
6893,매일경제, 대출 보릿고개·대선 불확실성에…주택 거래침체 지속될듯,20220202,0.0
8851,매일경제,이번엔 소니가 美게임사 인수,20220202,2.0
9640,매일경제,"""절대로 놓칠 수 없다""…900조원 메타버스 시장 놓고 글로벌 기업 대혈투",20220202,2.0
10228,매일경제, 설 연휴 e신문 무료,20220202,2.0
90,매일경제,"코로나 버텨낸 청춘들을 위해…""해보자! 후회하지 않게""",20220203,2.0
515,매일경제,SNS 뒷광고 1만7천건 무더기 적발,20220203,0.0
674,매일경제,"반려견 목줄 '2m룰' 지켜질까…시행 한달도 안 남았는데 견주들 ""모른다""",20220203,2.0
694,매일경제,"삼성물산, 베트남서 6000억원 화력 발전 수주",20220203,1.0
1192,매일경제,트위터에 NFT 도입되자 이용자들이 차단 나선 까닭 ,20220203,2.0
1279,매일경제,택배 주문 늘자 행복한 비명…질주하는 기아 '봉고',20220203,1.0
1383,매일경제,"""3월 금리인상 0.5%P는 무리""…'베이비스텝' 시사한 연준 매파",20220203,1.0
1767,매일경제,"소니, 게임사 '번지' 36억달러에 인수…블리자드 인수 MS에 맞불",20220203,2.0
1798,매일경제, '사법시험 부활' 그 끝없는 논쟁,20220203,2.0
2041,매일경제,"中 ""반도체 굴기 포기 못해""…인텔·AMD에 기술협력 제안",20220203,2.0
2175,매일경제, '유전자 교정'을 GMO와 동일시해선 안 된다,20220203,2.0
2393,매일경제, 수출호조에도 사상최대 무역적자 대외요인에 취약한 한국경제,20220203,0.0
2402,매일경제, 경기도의 뜬금없는 은행 소집령,20220203,2.0
2430,매일경제,"마침내 입 연 푸틴 ""우크라이나 나토 가입땐 전쟁""",20220203,0.0
2807,매일경제,수제맥주 창업가·36살에 은퇴한 파이어족 이들이 궁금하다면…,20220203,2.0
2811,매일경제,올해 ESG경영 흐름은 'B.Tiger',20220203,2.0
2846,매일경제,괌 사정권' 위협받자 움직인 美,20220203,2.0
2939,매일경제,5조달러 무역시장 열렸다…사실상 첫 한일 FTA,20220203,1.0
2964,매일경제,"""돈 빌리기 어려운데""…연20% 최고금리마저 대출 족쇄",20220203,0.0
24,매일경제,문정부 공급 늘린다더니…1만8천호 약속 반도 못지킨 도심공공주택,20220203,0.0
25,매일경제,긴축공포 누른 빅테크株,20220203,1.0
26,매일경제,괌 사정권' 위협받자 움직인 美,20220203,2.0
27,매일경제, 이제 2만명대…설 연휴 확진자 폭증 현실로,20220203,0.0
28,매일경제,2개월 연속 무역적자…RCEP가 돌파구되나,20220203,0.0
29,매일경제,하루 2만명'…동네병원 1000곳서도 코로나 진료,20220203,2.0
30,매일경제,기업·관가 '오미크론 연휴' 경계령,20220203,2.0
31,매일경제,"""우리지역 빼달라""…도심복합사업 76곳중 41곳 철회 움직임",20220203,2.0
32,매일경제,애플 넷플릭스 아마존 반등했는데…저가매수 기회인가,20220203,2.0
33,매일경제,"""3월 금리인상 0.5%P는 무리""…'베이비스텝' 시사한 연준 매파",20220203,1.0
34,매일경제,"붕괴 사고' 삼표, 중대재해법 적용받나…결론까지 최소 2개월",20220203,2.0
35,매일경제,"삼성전자 ""보행중 휴대폰 사용금지""…중대재해법 대응 나서",20220203,2.0
36,매일경제,"李, 현정부와 차별화 부각…尹, 대장동 의혹 파고들기",20220203,2.0
37,매일경제,"김동연 ""공약 600여개 재원은?"" 질문에…이재명 ""예산가용범위내 조정""",20220203,2.0
38,매일경제,北 모라토리엄 파기에…사면초가 빠진 韓·美,20220203,1.0
39,매일경제,"안철수, 부인 딸 함께 의료봉사…가족리스크 없는 후보 강조",20220203,2.0
40,매일경제,"소니, 게임사 '번지' 36억달러에 인수…블리자드 인수 MS에 맞불",20220203,2.0
41,매일경제,코로나 여파로 美 국가부채 첫 30조弗 돌파,20220203,0.0
42,매일경제,"마침내 입 연 푸틴 ""우크라이나 나토 가입땐 전쟁""",20220203,0.0
43,매일경제,또 커피값 오르나…연내 추가인상 예고한 미국 스타벅스,20220203,0.0
44,매일경제,"中 ""반도체 굴기 포기 못해""…인텔·AMD에 기술협력 제안",20220203,2.0
45,매일경제,5조달러 무역시장 열렸다…사실상 첫 한일 FTA,20220203,1.0
46,매일경제,"""기본소득 대신 청년에 월100만원 지급""…학계서 제안",20220203,2.0
47,매일경제,SNS 뒷광고 1만7천건 무더기 적발,20220203,0.0
48,매일경제,치솟는 에너지가격에…1월 무역적자 49억달러,20220203,0.0
49,매일경제,"""돈 빌리기 어려운데""…연20% 최고금리마저 대출 족쇄",20220203,0.0
50,매일경제,"""보험정보로 신용 관리""…교보, 업계 첫 마이데이터",20220203,2.0
51,매일경제,"토스, 초등학생도 쓰는 충전카드 출시",20220203,2.0
52,매일경제,한화생명 메타버스공간에 업계 첫 가상 연수원 조성,20220203,2.0
53,매일경제,"양돈업계도 ESG 동참…""나눔은행 만들고 탄소저감 앞장""",20220203,1.0
54,매일경제,올해 ESG경영 흐름은 'B.Tiger',20220203,2.0
55,매일경제,공정 불량률 100만분의 7…비결은 '데이터',20220203,2.0
56,매일경제,택배 주문 늘자 행복한 비명…질주하는 기아 '봉고',20220203,1.0
57,매일경제,"K-9 자주포, 이집트에 2조원대 수출",20220203,1.0
58,매일경제,중고차 수출 작년 2조 돌파…59% 늘어 역대 최대 규모,20220203,1.0
59,매일경제,"제네시스, 지난달 美 판매량 30% 급증",20220203,1.0
60,매일경제," 비밀번호 바꿔도…아파트 월패드, 해킹에 무방비",20220203,0.0
61,매일경제," 테사, 천원 단위로 쪼개는 '미술품 조각투자' 플랫폼",20220203,2.0
62,매일경제,트위터에 NFT 도입되자 이용자들이 차단 나선 까닭 ,20220203,2.0
63,매일경제," 올림픽 통신 중계 ""이상 무""",20220203,2.0
64,매일경제,톰브라운 3만원? 네이버쇼핑 짝퉁 상품 기승,20220203,0.0
65,매일경제,"""빠질 만큼 빠져"" 코스피 저점론 고개",20220203,1.0
66,매일경제,1주일새 28% 하락…LG엔솔 불똥에 배터리 ETF 비상,20220203,0.0
67,매일경제,서울 30평 아파트 분양 받았는데…첫 계약금 1억 이상 내라니,20220203,2.0
68,매일경제,"삼성물산, 베트남서 6000억원 화력 발전 수주",20220203,1.0
69,매일경제,중대법 시행에 국토부도 비상,20220203,0.0
70,매일경제,"코로나 버텨낸 청춘들을 위해…""해보자! 후회하지 않게""",20220203,2.0
71,매일경제,수제맥주 창업가·36살에 은퇴한 파이어족 이들이 궁금하다면…,20220203,2.0
72,매일경제,광주 아파트 또 큰일날뻔…26t 콘크리트 잔해 쏟아져,20220203,0.0
73,매일경제,"반려견 목줄 '2m룰' 지켜질까…시행 한달도 안 남았는데 견주들 ""모른다""",20220203,0.0
74,매일경제,한국 월드컵 10회 연속 진출…축구종가도 못 이룬 대기록,20220203,1.0
75,매일경제,"K고딩 좀비, 넷플릭스 점령…'지금 우리 학교는' 나흘째 1위",20220203,1.0
76,매일경제, '사법시험 부활' 그 끝없는 논쟁,20220203,2.0
77,매일경제, '유전자 교정'을 GMO와 동일시해선 안 된다,20220203,2.0
78,매일경제, 경기도의 뜬금없는 은행 소집령,20220203,2.0
79,매일경제, 수출호조에도 사상최대 무역적자 대외요인에 취약한 한국경제,20220203,0.0
80,매일경제,전세계 흔들었던 블랙베리…휴대폰 고집 버리고 사이버보안서 길 찾은 사연,20220203,2.0
81,매일경제," 번쩍하는 창의적 제안, 잘 떠오르지 않는다고?…재택근무 때문입니다",20220203,2.0
7230,매일경제,전세계 흔들었던 블랙베리…휴대폰 고집 버리고 사이버보안서 길 찾은 사연,20220203,2.0
7624,매일경제,"안철수, 부인 딸 함께 의료봉사…가족리스크 없는 후보 강조",20220203,2.0
7981,매일경제,"K고딩 좀비, 넷플릭스 점령…'지금 우리 학교는' 나흘째 1위",20220203,1.0
8378,매일경제,중고차 수출 작년 2조 돌파…59% 늘어 역대 최대 규모,20220203,1.0
8519,매일경제,2개월 연속 무역적자…RCEP가 돌파구되나,20220203,0.0
8671,매일경제,또 커피값 오르나…연내 추가인상 예고한 미국 스타벅스,20220203,0.0
8693,매일경제,"K-9 자주포, 이집트에 2조원대 수출",20220203,1.0
8823,동아일보,“매주 더블링… 다음주 확진 4만명”,20220203,0.0
8994,매일경제,"양돈업계도 ESG 동참…""나눔은행 만들고 탄소저감 앞장""",20220203,1.0
